Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2015,England and Wales,,,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2301829062145644
2015,England and Wales,,,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6330029920900522
2016,England and Wales,,,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0334895299130975
2016,England and Wales,,,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1955250461997752
2016,England and Wales,,,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.7821001847991008
2017,England and Wales,,,55 to 59,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4105083960512277
2017,England and Wales,,,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3255019375502833
2017,England and Wales,,,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8680051668007553
2017,England and Wales,,,55 to 59,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0813754843875708
2013,England and Wales,,,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8946138495170044
2013,England and Wales,,,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.319504946256073
2013,England and Wales,,,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.543158408635324
2014,England and Wales,,,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9995279648578864
2014,England and Wales,,,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2579427006084868
2014,England and Wales,,,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5803710763690954
2014,England and Wales,,,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1289713503042434
2015,England and Wales,,,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.9709859682817724
2015,England and Wales,,,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2589295915418059
2015,England and Wales,,,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5502253820263376
2015,England and Wales,,,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1294647957709029
2016,England and Wales,,,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,0.866561973142356
2016,England and Wales,,,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2888539910474519
2016,England and Wales,,,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3851386547299359
2017,England and Wales,,,60 to 64,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0410505146101976
2017,England and Wales,,,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.3470168382033992
2017,England and Wales,,,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5678457352419259
2017,England and Wales,,,60 to 64,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0946409558736543
2013,England and Wales,,,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5150000193125007
2013,England and Wales,,,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.0965625036210938
2013,England and Wales,,,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3540625132773442
2014,England and Wales,,,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5996918215291889
2014,England and Wales,,,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3787527293868561
2015,England and Wales,,,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.684756480364141
2015,England and Wales,,,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1867517673720384
2015,England and Wales,,,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4668794184300961
2016,England and Wales,,,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4644681839294008
2016,England and Wales,,,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1548227279764669
2016,England and Wales,,,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2477163647623471
2017,England and Wales,,,65 to 69,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5845013618881733
2017,England and Wales,,,65 to 69,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.227306085178734
2017,England and Wales,,,65 to 69,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3247229788267629
2013,England and Wales,,,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.356145966424339
2013,England and Wales,,,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2225912290152119
2014,England and Wales,,,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5572160116449574
2014,England and Wales,,,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1285883103796055
2014,England and Wales,,,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3429021610122815
2015,England and Wales,,,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5374052668196481
2015,England and Wales,,,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1653554667137378
2015,England and Wales,,,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3307109334274757
2016,England and Wales,,,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5125212893458652
2016,England and Wales,,,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1971235728253327
2016,England and Wales,,,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.1576988582602662
2017,England and Wales,,,70 to 74,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5050040490503218
2017,England and Wales,,,70 to 74,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2164303067358522
2017,England and Wales,,,70 to 74,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2164303067358522
2013,England and Wales,,,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7543607439290125
2013,England and Wales,,,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.3771803719645062
2013,England and Wales,,,75 to 79,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.3232974616838625
2014,England and Wales,,,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4211486091303965
2014,England and Wales,,,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2632178807064979
2015,England and Wales,,,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7813847074677979
2015,England and Wales,,,75 to 79,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1562769414935595
2015,England and Wales,,,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4167385106494922
2015,England and Wales,,,75 to 79,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.1562769414935595
2016,England and Wales,,,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.6798501819383679
2016,England and Wales,,,75 to 79,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.2091846713656516
2016,England and Wales,,,75 to 79,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2091846713656516
2016,England and Wales,,,75 to 79,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.1568885035242387
2017,England and Wales,,,75 to 79,,Undefined,Units,"Rate per 100,000 population",K04000001,0.621157558167523
