Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2004,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,2.5691654717564942
2005,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.2830940025434754
2006,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,2.7811183513094164
2007,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,2.5467686258909885
2008,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.618892320923371
2009,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.3532415223997414
2010,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.5748819768333764
2011,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.267481324462435
2012,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.862905814493691
2013,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.5067485427511613
2014,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,4.404621916597816
2015,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.58984849855816
2016,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.5089520933072214
2017,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.319985411035536
2018,,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,,3.3455286931213437
2000,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.4082598707298838
2001,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.3840885759467944
2002,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.4878133100285827
2003,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.5268983726849139
2004,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.6387684711422206
2005,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.8528355325396276
2006,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.9218739771342108
2007,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.954531556454024
2008,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.8692450293587508
2009,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.9531538769633232
2010,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.0815838714213093
2011,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.0326838707974786
2012,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.3559702262145756
2013,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.5900334904172635
2014,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.8585370981099816
2015,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.5674565700415817
2016,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.6251787590829083
2017,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.3011578135944637
2018,,,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.3645080122513091
2000,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.8510447347796453
2001,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.6872981698013403
2002,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.956046516191654
2003,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.0442719075192801
2004,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.1057361413789315
2005,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.6019106425117957
2006,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.4427391267965708
2007,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.6350354447249018
2008,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.414883835717606
2009,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.7434864929610694
2010,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.8997682282761503
2011,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.0700804161551662
2012,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.211094653035854
2013,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.6421332583928265
2014,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.9378409281709565
2015,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.6845494469256956
2016,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.630599468842788
2017,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,1.9069577001943447
2018,,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,,2.162848428122869
2000,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.09207747030041197
2001,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.16530710754439598
2002,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.1466508161576203
2003,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.14631768679053067
2004,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.2919740529958454
2005,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.2911788813780914
2006,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.5277052536879319
2007,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.4345537594603712
2008,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.4478412707227352
2009,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.3359628021985406
2010,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.4358545075811662
2011,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.2061613023209468
2012,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.6498143696950571
2013,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.7333913744699618
2014,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.973353723764128
2015,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.6447667194693916
2016,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.7901966040138889
2017,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.7956412325155926
2018,,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,,0.6951456768437001
2000,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,263.35201615961057
2001,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,300.14272162446264
2002,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,319.0157828861007
2003,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,353.7338951789873
2004,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,399.01831477369484
2005,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,437.92727633012976
2006,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,420.11586697529657
2007,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,448.384795679201
2008,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,437.66654709439376
2009,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,430.20144353308297
2010,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,429.9082767961215
2011,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,443.7254880591136
2012,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,469.1175856452802
2013,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,464.50236937695536
2014,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,482.39230001295533
2015,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,471.73946559370245
2016,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,381.23211101287256
2017,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,322.92450931427004
2018,,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,,282.80953785542033
2000,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.582552565678977
2001,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.3959704709210925
2002,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,8.40791382598442
2003,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,9.740468269464754
2004,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,9.896388930529543
2005,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,9.774899207375858
2006,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,8.75576957554212
2007,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.9241666911277
2008,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.684106635606195
2009,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.407651416951323
2010,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.908846818143918
2011,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.457447364243661
2012,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.9732265930476975
2013,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.325057972411669
2014,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.39827486068073
2015,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.8830139063254445
2016,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.4992443607560646
2017,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.0498872243818878
2018,,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,2.8864679347770728
2000,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.730432672936418
2001,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.1101669032854335
2002,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.5494644118257455
2003,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.214949235058154
2004,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.699498245753599
2005,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.482597496724009
2006,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.787910053403883
2007,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.57399378434345
2008,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.167618242052583
2009,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.4402273157770065
2010,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.115248842567786
2011,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.038662338993121
2012,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.319181404334467
2013,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.12734144379189
2014,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.042569282992191
2015,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.7108943424042207
2016,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.441877443416993
2017,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,2.832263051306097
2018,,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,2.785057673197409
2000,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.336137815192462
2001,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.538755728367032
2002,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,10.066534830030324
2003,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,12.00531657195828
2004,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,11.86413383755375
2005,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,11.834133103902671
2006,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,10.525994191423678
2007,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,9.134269013934848
2008,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,9.050923662628524
2009,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,7.275355182384344
2010,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,6.620074561794231
2011,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.825387435032152
2012,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,5.557588915563746
2013,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.492936411885466
2014,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.713055435605068
2015,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,4.029422013934348
2016,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.5403877999180517
2017,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,3.238776716925782
2018,,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,,2.9710933835872555
2000,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,96.76779038607869
2001,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,116.65448092863541
2002,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,102.0016809877027
2003,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,128.05342583437343
2004,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,120.69714671945157
2005,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,135.42255821178495
2006,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,157.8806106822021
2007,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,136.05974117371076
2008,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,131.750263500527
2009,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,107.67160161507401
2010,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,102.96697429639237
2011,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,95.25033451010334
2012,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,87.15186211974365
2013,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,88.88623309107477
2014,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,112.70111959664864
2015,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,151.62779057699527
2016,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,96.45315445657415
2017,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,98.89758282672561
2018,,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,67.99030776463779
2000,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,87.73448773448774
2001,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,120.20881989284244
2002,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,110.1909597973395
2003,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,119.48104647361835
2004,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,129.71764048084987
2005,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,149.31481092320794
2006,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,162.04970984342498
2007,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,141.93003174465596
2008,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,137.29486216882978
2009,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,107.43195090040741
2010,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,106.41548397972835
2011,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,95.94126725899972
2012,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,101.52810152810152
2013,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,94.6862488807468
2014,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,105.14925068398055
2015,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,161.98430777018478
2016,,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,,102.38085678724856
