Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2013,England and Wales,,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,4.96
2013,England and Wales,,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,7.24
2013,England and Wales,,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,11.77
2013,England and Wales,,Diabetes,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.36
2013,England and Wales,,Diabetes,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.79
2013,England and Wales,,Diabetes,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.89
2013,England and Wales,,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,1.91
2013,England and Wales,,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,2.07
2013,England and Wales,,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,3.05
2013,England and Wales,,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,5.2
2013,England and Wales,,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,6.52
2013,England and Wales,,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,6.68
2013,England and Wales,,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,12.5
2013,England and Wales,,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,24.06
2013,England and Wales,,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,41.73
2013,England and Wales,,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,69.38
2013,England and Wales,,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,114.48
2013,England and Wales,,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,176.33
2013,England and Wales,,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,273.27
2013,England and Wales,,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,9.16
2013,England and Wales,,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,17.34
2013,England and Wales,,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,33.73
2013,England and Wales,,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,60.18
2013,England and Wales,,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,100.34
2013,England and Wales,,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,166.29
2013,England and Wales,,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,258.28
2013,England and Wales,,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,384.01
2013,England and Wales,,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,4.22
2013,England and Wales,,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,7.67
2013,England and Wales,,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,14.58
2013,England and Wales,,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,23.73
2013,England and Wales,,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,38.98
2013,England and Wales,,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,63.89
2013,England and Wales,,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,97.64
2013,England and Wales,,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,168.25
2013,England and Wales,,Chronic respiratory disease,Other diseases of upper respiratory tract,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,0.15
2013,England and Wales,,Chronic respiratory disease,Other diseases of upper respiratory tract,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,0.1
2013,England and Wales,,Chronic respiratory disease,Other diseases of upper respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,0.13
2013,England and Wales,,Chronic respiratory disease,Other diseases of upper respiratory tract,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,0.18
2013,England and Wales,,Chronic respiratory disease,Other diseases of upper respiratory tract,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,0.19
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.49
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.79
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,2.05
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,3.3
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,7.71
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,18.52
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,46.87
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,82.53
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.73
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,1.02
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,2.22
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,4.1
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,7.91
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,19.42
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,51.13
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,89.74
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.26
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.56
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,1.88
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,2.53
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,7.51
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,17.65
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,42.78
2013,England and Wales,,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,75.69
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.1
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.2
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.43
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,0.63
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,1.1
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,2.06
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,3.1
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,4.83
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.23
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.61
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,0.68
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,1.37
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,2.57
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,4.17
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,6.94
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.17
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.25
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,0.57
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,0.83
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,1.56
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,2.07
2013,England and Wales,,Chronic respiratory disease,Lung diseases due to external agents,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,2.82
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.08
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.25
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.3
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,0.63
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,1.51
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,3.0
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,7.28
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,14.07
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.34
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.25
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,0.73
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,2.0
2013,England and Wales,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,3.67
