Year,Age,Region,Local authority,Unit measure,Observation status,GeoCode,Value
2018,2,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,88.6
2018,3,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,101.3
2018,4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,100.7
2018,3 and 4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,101.0
2018,,North West,Cumbria,Percentage (%),Normal value,E12000002,99.5
2018,2,North West,Cumbria,Percentage (%),Normal value,E12000002,103.2
2018,3,North West,Cumbria,Percentage (%),Normal value,E12000002,99.0
2018,4,North West,Cumbria,Percentage (%),Normal value,E12000002,99.1
2018,3 and 4,North West,Cumbria,Percentage (%),Normal value,E12000002,99.1
2018,,North West,Halton,Percentage (%),Normal value,E12000002,96.4
2018,2,North West,Halton,Percentage (%),Normal value,E12000002,130.2
2018,3,North West,Halton,Percentage (%),Normal value,E12000002,89.8
2018,4,North West,Halton,Percentage (%),Normal value,E12000002,94.9
2018,3 and 4,North West,Halton,Percentage (%),Normal value,E12000002,92.4
2018,,North West,Knowsley,Percentage (%),Normal value,E12000002,92.7
2018,2,North West,Knowsley,Percentage (%),Normal value,E12000002,72.7
2018,3,North West,Knowsley,Percentage (%),Normal value,E12000002,94.8
2018,4,North West,Knowsley,Percentage (%),Normal value,E12000002,99.4
2018,3 and 4,North West,Knowsley,Percentage (%),Normal value,E12000002,97.0
2018,,North West,Lancashire,Percentage (%),Normal value,E12000002,95.0
2018,2,North West,Lancashire,Percentage (%),Normal value,E12000002,74.9
2018,3,North West,Lancashire,Percentage (%),Normal value,E12000002,96.4
2018,4,North West,Lancashire,Percentage (%),Normal value,E12000002,99.9
2018,3 and 4,North West,Lancashire,Percentage (%),Normal value,E12000002,98.2
2018,,North West,Liverpool,Percentage (%),Normal value,E12000002,90.0
2018,2,North West,Liverpool,Percentage (%),Normal value,E12000002,76.7
2018,3,North West,Liverpool,Percentage (%),Normal value,E12000002,91.6
2018,4,North West,Liverpool,Percentage (%),Normal value,E12000002,94.5
2018,3 and 4,North West,Liverpool,Percentage (%),Normal value,E12000002,93.0
2018,,North West,Manchester,Percentage (%),Normal value,E12000002,90.6
2018,2,North West,Manchester,Percentage (%),Normal value,E12000002,76.8
2018,3,North West,Manchester,Percentage (%),Normal value,E12000002,88.5
2018,4,North West,Manchester,Percentage (%),Normal value,E12000002,99.7
2018,3 and 4,North West,Manchester,Percentage (%),Normal value,E12000002,94.0
2018,,North West,Oldham,Percentage (%),Normal value,E12000002,95.3
2018,2,North West,Oldham,Percentage (%),Normal value,E12000002,84.3
2018,3,North West,Oldham,Percentage (%),Normal value,E12000002,94.2
2018,4,North West,Oldham,Percentage (%),Normal value,E12000002,101.7
2018,3 and 4,North West,Oldham,Percentage (%),Normal value,E12000002,97.9
2018,,North West,Rochdale,Percentage (%),Normal value,E12000002,94.8
2018,2,North West,Rochdale,Percentage (%),Normal value,E12000002,86.6
2018,3,North West,Rochdale,Percentage (%),Normal value,E12000002,91.1
2018,4,North West,Rochdale,Percentage (%),Normal value,E12000002,102.0
2018,3 and 4,North West,Rochdale,Percentage (%),Normal value,E12000002,96.5
2018,,North West,Salford,Percentage (%),Normal value,E12000002,93.3
2018,2,North West,Salford,Percentage (%),Normal value,E12000002,72.7
2018,3,North West,Salford,Percentage (%),Normal value,E12000002,94.3
2018,4,North West,Salford,Percentage (%),Normal value,E12000002,101.3
2018,3 and 4,North West,Salford,Percentage (%),Normal value,E12000002,97.8
2018,,North West,Sefton,Percentage (%),Normal value,E12000002,97.3
2018,2,North West,Sefton,Percentage (%),Normal value,E12000002,98.0
2018,3,North West,Sefton,Percentage (%),Normal value,E12000002,96.0
2018,4,North West,Sefton,Percentage (%),Normal value,E12000002,98.3
2018,3 and 4,North West,Sefton,Percentage (%),Normal value,E12000002,97.2
2018,,North West,St. Helens,Percentage (%),Normal value,E12000002,97.2
2018,2,North West,St. Helens,Percentage (%),Normal value,E12000002,94.1
2018,3,North West,St. Helens,Percentage (%),Normal value,E12000002,94.9
2018,4,North West,St. Helens,Percentage (%),Normal value,E12000002,100.5
2018,3 and 4,North West,St. Helens,Percentage (%),Normal value,E12000002,97.7
2018,,North West,Stockport,Percentage (%),Normal value,E12000002,96.4
2018,2,North West,Stockport,Percentage (%),Normal value,E12000002,99.1
2018,3,North West,Stockport,Percentage (%),Normal value,E12000002,93.9
2018,4,North West,Stockport,Percentage (%),Normal value,E12000002,98.2
2018,3 and 4,North West,Stockport,Percentage (%),Normal value,E12000002,96.1
2018,,North West,Tameside,Percentage (%),Normal value,E12000002,95.8
2018,2,North West,Tameside,Percentage (%),Normal value,E12000002,84.9
2018,3,North West,Tameside,Percentage (%),Normal value,E12000002,96.1
2018,4,North West,Tameside,Percentage (%),Normal value,E12000002,99.5
2018,3 and 4,North West,Tameside,Percentage (%),Normal value,E12000002,97.8
2018,,North West,Trafford,Percentage (%),Normal value,E12000002,98.2
2018,2,North West,Trafford,Percentage (%),Normal value,E12000002,108.6
2018,3,North West,Trafford,Percentage (%),Normal value,E12000002,95.1
2018,4,North West,Trafford,Percentage (%),Normal value,E12000002,99.2
2018,3 and 4,North West,Trafford,Percentage (%),Normal value,E12000002,97.2
2018,,North West,Warrington,Percentage (%),Normal value,E12000002,98.2
2018,2,North West,Warrington,Percentage (%),Normal value,E12000002,107.0
2018,3,North West,Warrington,Percentage (%),Normal value,E12000002,94.6
2018,4,North West,Warrington,Percentage (%),Normal value,E12000002,100.0
2018,3 and 4,North West,Warrington,Percentage (%),Normal value,E12000002,97.3
2018,,North West,Wigan,Percentage (%),Normal value,E12000002,94.7
2018,2,North West,Wigan,Percentage (%),Normal value,E12000002,92.8
2018,3,North West,Wigan,Percentage (%),Normal value,E12000002,92.5
2018,4,North West,Wigan,Percentage (%),Normal value,E12000002,97.6
2018,3 and 4,North West,Wigan,Percentage (%),Normal value,E12000002,95.0
2018,,North West,Wirral,Percentage (%),Normal value,E12000002,95.6
2018,2,North West,Wirral,Percentage (%),Normal value,E12000002,88.7
2018,3,North West,Wirral,Percentage (%),Normal value,E12000002,95.7
2018,4,North West,Wirral,Percentage (%),Normal value,E12000002,97.7
2018,3 and 4,North West,Wirral,Percentage (%),Normal value,E12000002,96.7
2018,,Yorkshire and The Humber,Barnsley,Percentage (%),Normal value,E12000003,92.8
2018,2,Yorkshire and The Humber,Barnsley,Percentage (%),Normal value,E12000003,75.5
2018,3,Yorkshire and The Humber,Barnsley,Percentage (%),Normal value,E12000003,96.7
2018,4,Yorkshire and The Humber,Barnsley,Percentage (%),Normal value,E12000003,95.6
2018,3 and 4,Yorkshire and The Humber,Barnsley,Percentage (%),Normal value,E12000003,96.1
2018,,Yorkshire and The Humber,Bradford,Percentage (%),Normal value,E12000003,88.6
2018,2,Yorkshire and The Humber,Bradford,Percentage (%),Normal value,E12000003,71.8
2018,3,Yorkshire and The Humber,Bradford,Percentage (%),Normal value,E12000003,91.1
2018,4,Yorkshire and The Humber,Bradford,Percentage (%),Normal value,E12000003,94.9
2018,3 and 4,Yorkshire and The Humber,Bradford,Percentage (%),Normal value,E12000003,93.0
2018,,Yorkshire and The Humber,Calderdale,Percentage (%),Normal value,E12000003,99.1
2018,2,Yorkshire and The Humber,Calderdale,Percentage (%),Normal value,E12000003,90.5
2018,3,Yorkshire and The Humber,Calderdale,Percentage (%),Normal value,E12000003,101.2
2018,4,Yorkshire and The Humber,Calderdale,Percentage (%),Normal value,E12000003,100.2
2018,3 and 4,Yorkshire and The Humber,Calderdale,Percentage (%),Normal value,E12000003,100.7
2018,,Yorkshire and The Humber,Doncaster,Percentage (%),Normal value,E12000003,90.8
2018,2,Yorkshire and The Humber,Doncaster,Percentage (%),Normal value,E12000003,72.5
2018,3,Yorkshire and The Humber,Doncaster,Percentage (%),Normal value,E12000003,91.5
2018,4,Yorkshire and The Humber,Doncaster,Percentage (%),Normal value,E12000003,97.9
2018,3 and 4,Yorkshire and The Humber,Doncaster,Percentage (%),Normal value,E12000003,94.7
2018,,Yorkshire and The Humber,East Riding of Yorkshire,Percentage (%),Normal value,E12000003,102.0
2018,2,Yorkshire and The Humber,East Riding of Yorkshire,Percentage (%),Normal value,E12000003,86.2
2018,3,Yorkshire and The Humber,East Riding of Yorkshire,Percentage (%),Normal value,E12000003,103.1
2018,4,Yorkshire and The Humber,East Riding of Yorkshire,Percentage (%),Normal value,E12000003,104.9
2018,3 and 4,Yorkshire and The Humber,East Riding of Yorkshire,Percentage (%),Normal value,E12000003,104.0
2018,,Yorkshire and The Humber,"Kingston Upon Hull, City of",Percentage (%),Normal value,E12000003,90.6
2018,2,Yorkshire and The Humber,"Kingston Upon Hull, City of",Percentage (%),Normal value,E12000003,69.7
2018,3,Yorkshire and The Humber,"Kingston Upon Hull, City of",Percentage (%),Normal value,E12000003,94.5
2018,4,Yorkshire and The Humber,"Kingston Upon Hull, City of",Percentage (%),Normal value,E12000003,97.2
2018,3 and 4,Yorkshire and The Humber,"Kingston Upon Hull, City of",Percentage (%),Normal value,E12000003,95.9
2018,,Yorkshire and The Humber,Kirklees,Percentage (%),Normal value,E12000003,89.7
2018,2,Yorkshire and The Humber,Kirklees,Percentage (%),Normal value,E12000003,70.8
2018,3,Yorkshire and The Humber,Kirklees,Percentage (%),Normal value,E12000003,90.3
2018,4,Yorkshire and The Humber,Kirklees,Percentage (%),Normal value,E12000003,96.8
2018,3 and 4,Yorkshire and The Humber,Kirklees,Percentage (%),Normal value,E12000003,93.6
2018,,Yorkshire and The Humber,Leeds,Percentage (%),Normal value,E12000003,92.9
2018,2,Yorkshire and The Humber,Leeds,Percentage (%),Normal value,E12000003,66.9
2018,3,Yorkshire and The Humber,Leeds,Percentage (%),Normal value,E12000003,96.6
2018,4,Yorkshire and The Humber,Leeds,Percentage (%),Normal value,E12000003,99.6
2018,3 and 4,Yorkshire and The Humber,Leeds,Percentage (%),Normal value,E12000003,98.1
2018,,Yorkshire and The Humber,North East Lincolnshire,Percentage (%),Normal value,E12000003,92.8
2018,2,Yorkshire and The Humber,North East Lincolnshire,Percentage (%),Normal value,E12000003,76.6
2018,3,Yorkshire and The Humber,North East Lincolnshire,Percentage (%),Normal value,E12000003,94.9
2018,4,Yorkshire and The Humber,North East Lincolnshire,Percentage (%),Normal value,E12000003,98.5
2018,3 and 4,Yorkshire and The Humber,North East Lincolnshire,Percentage (%),Normal value,E12000003,96.6
2018,,Yorkshire and The Humber,North Lincolnshire,Percentage (%),Normal value,E12000003,92.3
2018,2,Yorkshire and The Humber,North Lincolnshire,Percentage (%),Normal value,E12000003,70.5
2018,3,Yorkshire and The Humber,North Lincolnshire,Percentage (%),Normal value,E12000003,93.3
2018,4,Yorkshire and The Humber,North Lincolnshire,Percentage (%),Normal value,E12000003,99.5
2018,3 and 4,Yorkshire and The Humber,North Lincolnshire,Percentage (%),Normal value,E12000003,96.4
2018,,Yorkshire and The Humber,North Yorkshire,Percentage (%),Normal value,E12000003,96.9
2018,2,Yorkshire and The Humber,North Yorkshire,Percentage (%),Normal value,E12000003,96.5
2018,3,Yorkshire and The Humber,North Yorkshire,Percentage (%),Normal value,E12000003,97.2
2018,4,Yorkshire and The Humber,North Yorkshire,Percentage (%),Normal value,E12000003,96.6
2018,3 and 4,Yorkshire and The Humber,North Yorkshire,Percentage (%),Normal value,E12000003,96.9
2018,,Yorkshire and The Humber,Rotherham,Percentage (%),Normal value,E12000003,93.5
2018,2,Yorkshire and The Humber,Rotherham,Percentage (%),Normal value,E12000003,78.6
2018,3,Yorkshire and The Humber,Rotherham,Percentage (%),Normal value,E12000003,93.4
2018,4,Yorkshire and The Humber,Rotherham,Percentage (%),Normal value,E12000003,100.0
2018,3 and 4,Yorkshire and The Humber,Rotherham,Percentage (%),Normal value,E12000003,96.7
2018,,Yorkshire and The Humber,Sheffield,Percentage (%),Normal value,E12000003,89.6
2018,2,Yorkshire and The Humber,Sheffield,Percentage (%),Normal value,E12000003,62.4
2018,3,Yorkshire and The Humber,Sheffield,Percentage (%),Normal value,E12000003,94.0
2018,4,Yorkshire and The Humber,Sheffield,Percentage (%),Normal value,E12000003,96.5
2018,3 and 4,Yorkshire and The Humber,Sheffield,Percentage (%),Normal value,E12000003,95.3
2018,,Yorkshire and The Humber,Wakefield,Percentage (%),Normal value,E12000003,93.7
2018,2,Yorkshire and The Humber,Wakefield,Percentage (%),Normal value,E12000003,75.0
2018,3,Yorkshire and The Humber,Wakefield,Percentage (%),Normal value,E12000003,95.5
2018,4,Yorkshire and The Humber,Wakefield,Percentage (%),Normal value,E12000003,99.0
2018,3 and 4,Yorkshire and The Humber,Wakefield,Percentage (%),Normal value,E12000003,97.3
2018,,Yorkshire and The Humber,York,Percentage (%),Normal value,E12000003,97.8
2018,2,Yorkshire and The Humber,York,Percentage (%),Normal value,E12000003,73.6
2018,3,Yorkshire and The Humber,York,Percentage (%),Normal value,E12000003,101.3
2018,4,Yorkshire and The Humber,York,Percentage (%),Normal value,E12000003,99.9
2018,3 and 4,Yorkshire and The Humber,York,Percentage (%),Normal value,E12000003,100.6
2018,,East Midlands,Derby,Percentage (%),Normal value,E12000004,89.3
2018,2,East Midlands,Derby,Percentage (%),Normal value,E12000004,70.0
2018,3,East Midlands,Derby,Percentage (%),Normal value,E12000004,93.2
2018,4,East Midlands,Derby,Percentage (%),Normal value,E12000004,93.4
2018,3 and 4,East Midlands,Derby,Percentage (%),Normal value,E12000004,93.3
2018,,East Midlands,Derbyshire,Percentage (%),Normal value,E12000004,94.6
2018,2,East Midlands,Derbyshire,Percentage (%),Normal value,E12000004,72.1
2018,3,East Midlands,Derbyshire,Percentage (%),Normal value,E12000004,98.6
2018,4,East Midlands,Derbyshire,Percentage (%),Normal value,E12000004,97.2
2018,3 and 4,East Midlands,Derbyshire,Percentage (%),Normal value,E12000004,97.9
2018,,East Midlands,Leicester,Percentage (%),Normal value,E12000004,84.8
2018,2,East Midlands,Leicester,Percentage (%),Normal value,E12000004,57.6
2018,3,East Midlands,Leicester,Percentage (%),Normal value,E12000004,88.7
2018,4,East Midlands,Leicester,Percentage (%),Normal value,E12000004,93.9
2018,3 and 4,East Midlands,Leicester,Percentage (%),Normal value,E12000004,91.3
2018,,East Midlands,Leicestershire,Percentage (%),Normal value,E12000004,97.5
2018,2,East Midlands,Leicestershire,Percentage (%),Normal value,E12000004,74.6
2018,3,East Midlands,Leicestershire,Percentage (%),Normal value,E12000004,97.8
2018,4,East Midlands,Leicestershire,Percentage (%),Normal value,E12000004,102.0
2018,3 and 4,East Midlands,Leicestershire,Percentage (%),Normal value,E12000004,99.9
2018,,East Midlands,Lincolnshire,Percentage (%),Normal value,E12000004,91.0
2018,2,East Midlands,Lincolnshire,Percentage (%),Normal value,E12000004,72.2
2018,3,East Midlands,Lincolnshire,Percentage (%),Normal value,E12000004,93.3
2018,4,East Midlands,Lincolnshire,Percentage (%),Normal value,E12000004,94.8
2018,3 and 4,East Midlands,Lincolnshire,Percentage (%),Normal value,E12000004,94.1
2018,,East Midlands,Northamptonshire,Percentage (%),Normal value,E12000004,90.3
2018,2,East Midlands,Northamptonshire,Percentage (%),Normal value,E12000004,60.0
2018,3,East Midlands,Northamptonshire,Percentage (%),Normal value,E12000004,91.2
2018,4,East Midlands,Northamptonshire,Percentage (%),Normal value,E12000004,97.5
2018,3 and 4,East Midlands,Northamptonshire,Percentage (%),Normal value,E12000004,94.4
2018,,East Midlands,Nottingham,Percentage (%),Normal value,E12000004,83.6
2018,2,East Midlands,Nottingham,Percentage (%),Normal value,E12000004,57.0
2018,3,East Midlands,Nottingham,Percentage (%),Normal value,E12000004,89.4
2018,4,East Midlands,Nottingham,Percentage (%),Normal value,E12000004,92.3
2018,3 and 4,East Midlands,Nottingham,Percentage (%),Normal value,E12000004,90.8
2018,,East Midlands,Nottinghamshire,Percentage (%),Normal value,E12000004,96.3
2018,2,East Midlands,Nottinghamshire,Percentage (%),Normal value,E12000004,71.8
2018,3,East Midlands,Nottinghamshire,Percentage (%),Normal value,E12000004,99.0
2018,4,East Midlands,Nottinghamshire,Percentage (%),Normal value,E12000004,101.2
2018,3 and 4,East Midlands,Nottinghamshire,Percentage (%),Normal value,E12000004,100.1
2018,,East Midlands,Rutland,Percentage (%),Normal value,E12000004,97.8
2018,2,East Midlands,Rutland,Percentage (%),Normal value,E12000004,68.5
2018,3,East Midlands,Rutland,Percentage (%),Normal value,E12000004,95.9
2018,4,East Midlands,Rutland,Percentage (%),Normal value,E12000004,103.5
2018,3 and 4,East Midlands,Rutland,Percentage (%),Normal value,E12000004,99.8
2018,,West Midlands,Birmingham,Percentage (%),Normal value,E12000005,85.8
2018,2,West Midlands,Birmingham,Percentage (%),Normal value,E12000005,62.1
2018,3,West Midlands,Birmingham,Percentage (%),Normal value,E12000005,87.7
2018,4,West Midlands,Birmingham,Percentage (%),Normal value,E12000005,96.2
2018,3 and 4,West Midlands,Birmingham,Percentage (%),Normal value,E12000005,92.0
