Year,Age,Sex,Disability status,Ethnicity,Ethnic group,Employment status,Region,Local Authority,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2019,,,,,,,West Midlands,Warwickshire,Percentage (%),Undefined,Units,,88.0
2019,,,,,,,West Midlands,Telford and Wrekin,Percentage (%),Undefined,Units,E06000020,90.4
2019,,,,,,,West Midlands,Shropshire CC,Percentage (%),Undefined,Units,,92.6
2019,,,,,,,West Midlands,Stoke-on-Trent,Percentage (%),Undefined,Units,E06000021,83.6
2019,,,,,,,West Midlands,Staffordshire CC,Percentage (%),Undefined,Units,,89.2
2019,,,,,,,West Midlands,Birmingham,Percentage (%),Undefined,Units,E08000025,91.4
2019,,,,,,,West Midlands,Solihull,Percentage (%),Undefined,Units,E08000029,96.0
2019,,,,,,,West Midlands,Coventry,Percentage (%),Undefined,Units,E08000026,84.8
2019,,,,,,,West Midlands,Dudley,Percentage (%),Undefined,Units,E08000027,87.1
2019,,,,,,,West Midlands,Sandwell,Percentage (%),Undefined,Units,E08000028,87.1
2019,,,,,,,West Midlands,Walsall,Percentage (%),Undefined,Units,E08000030,88.9
2019,,,,,,,West Midlands,Wolverhampton,Percentage (%),Undefined,Units,E08000031,77.1
2019,,,,,,,East of England,,Percentage (%),Undefined,Units,E12000006,92.0
2019,,,,,,,East of England,Peterborough,Percentage (%),Undefined,Units,E06000031,90.4
2019,,,,,,,East of England,Cambridgeshire CC,Percentage (%),Undefined,Units,,92.2
2019,,,,,,,East of England,Suffolk,Percentage (%),Undefined,Units,,91.7
2019,,,,,,,East of England,Norwich and East Norfolk,Percentage (%),Undefined,Units,,90.6
2019,,,,,,,East of England,North and West Norfolk,Percentage (%),Undefined,Units,,89.1
2019,,,,,,,East of England,Breckland and South Norfolk,Percentage (%),Undefined,Units,,92.5
2019,,,,,,,East of England,Luton,Percentage (%),Undefined,Units,E06000032,93.4
2019,,,,,,,East of England,Hertfordshire,Percentage (%),Undefined,Units,,92.5
2019,,,,,,,East of England,Bedford,Percentage (%),Undefined,Units,E06000055,94.9
2019,,,,,,,East of England,Central Bedfordshire,Percentage (%),Undefined,Units,E06000056,91.0
2019,,,,,,,East of England,Southend-on-Sea,Percentage (%),Undefined,Units,E06000033,92.9
2019,,,,,,,East of England,Thurrock,Percentage (%),Undefined,Units,E06000034,98.2
2019,,,,,,,East of England,Essex Haven Gateway,Percentage (%),Undefined,Units,,92.4
2019,,,,,,,East of England,West Essex,Percentage (%),Undefined,Units,,91.9
2019,,,,,,,East of England,Heart of Essex,Percentage (%),Undefined,Units,,94.5
2019,,,,,,,East of England,Essex Thames Gateway,Percentage (%),Undefined,Units,,87.3
2019,,,,,,,London,,Percentage (%),Undefined,Units,E12000007,93.0
2019,,,,,,,London,Camden and City of London,Percentage (%),Undefined,Units,,96.4
2019,,,,,,,London,Westminster,Percentage (%),Undefined,Units,E09000033,85.9
2019,,,,,,,London,Kensington & Chelsea and Hammersmith & Fulham,Percentage (%),Undefined,Units,,97.1
2019,,,,,,,London,Wandsworth,Percentage (%),Undefined,Units,E09000032,93.2
2019,,,,,,,London,Hackney and Newham,Percentage (%),Undefined,Units,,95.4
2019,,,,,,,London,Tower Hamlets,Percentage (%),Undefined,Units,E09000030,86.8
2019,,,,,,,London,Haringey and Islington,Percentage (%),Undefined,Units,,93.0
2019,,,,,,,London,Lewisham and Southwark,Percentage (%),Undefined,Units,,95.7
2019,,,,,,,London,Lambeth,Percentage (%),Undefined,Units,E09000022,95.2
2019,,,,,,,London,Bexley and Greenwich,Percentage (%),Undefined,Units,,97.8
2019,,,,,,,London,Barking & Dagenham and Havering,Percentage (%),Undefined,Units,,91.0
2019,,,,,,,London,Redbridge and Waltham Forest,Percentage (%),Undefined,Units,,88.4
2019,,,,,,,London,Enfield,Percentage (%),Undefined,Units,E09000010,92.3
2019,,,,,,,London,Bromley,Percentage (%),Undefined,Units,E09000006,94.5
2019,,,,,,,London,Croydon,Percentage (%),Undefined,Units,E09000008,88.5
2019,,,,,,,London,"Merton, Kingston upon Thames and Sutton",Percentage (%),Undefined,Units,,94.9
2019,,,,,,,London,Barnet,Percentage (%),Undefined,Units,E09000003,92.1
2019,,,,,,,London,Brent,Percentage (%),Undefined,Units,E09000005,90.2
2019,,,,,,,London,Ealing,Percentage (%),Undefined,Units,E09000009,94.7
2019,,,,,,,London,Harrow and Hillingdon,Percentage (%),Undefined,Units,,92.9
2019,,,,,,,London,Hounslow and Richmond upon Thames,Percentage (%),Undefined,Units,,92.8
2019,,,,,,,South East,,Percentage (%),Undefined,Units,E12000008,93.0
2019,,,,,,,South East,Berkshire,Percentage (%),Undefined,Units,,97.6
2019,,,,,,,South East,Milton Keynes,Percentage (%),Undefined,Units,E06000042,94.8
2019,,,,,,,South East,Buckinghamshire CC,Percentage (%),Undefined,Units,,90.8
2019,,,,,,,South East,Oxfordshire,Percentage (%),Undefined,Units,,93.7
2019,,,,,,,South East,Brighton and Hove,Percentage (%),Undefined,Units,E06000043,86.3
2019,,,,,,,South East,East Sussex CC,Percentage (%),Undefined,Units,,93.7
2019,,,,,,,South East,West Surrey,Percentage (%),Undefined,Units,,93.1
2019,,,,,,,South East,East Surrey,Percentage (%),Undefined,Units,,98.1
2019,,,,,,,South East,West Sussex (South West),Percentage (%),Undefined,Units,,94.7
2019,,,,,,,South East,West Sussex (North East),Percentage (%),Undefined,Units,,92.7
2019,,,,,,,South East,Portsmouth,Percentage (%),Undefined,Units,E06000044,93.2
2019,,,,,,,South East,Southampton,Percentage (%),Undefined,Units,E06000045,93.6
2019,,,,,,,South East,Isle of Wight,Percentage (%),Undefined,Units,E06000046,82.1
2019,,,,,,,South East,South Hampshire,Percentage (%),Undefined,Units,,92.7
2019,,,,,,,South East,Central Hampshire,Percentage (%),Undefined,Units,,86.7
2019,,,,,,,South East,North Hampshire,Percentage (%),Undefined,Units,,96.1
2019,,,,,,,South East,Medway,Percentage (%),Undefined,Units,E06000035,90.3
2019,,,,,,,South East,Kent Thames Gateway,Percentage (%),Undefined,Units,,92.5
2019,,,,,,,South East,East Kent,Percentage (%),Undefined,Units,,89.9
2019,,,,,,,South East,Mid Kent,Percentage (%),Undefined,Units,,93.6
2019,,,,,,,South East,West Kent,Percentage (%),Undefined,Units,,95.4
2019,,,,,,,South West,,Percentage (%),Undefined,Units,E12000009,92.3
2019,,,,,,,South West,"Bristol, City of",Percentage (%),Undefined,Units,,95.4
2019,,,,,,,South West,"Bath and North East Somerset, North Somerset and South Gloucestershire",Percentage (%),Undefined,Units,,93.2
2019,,,,,,,South West,Gloucestershire,Percentage (%),Undefined,Units,,91.4
2019,,,,,,,South West,Swindon,Percentage (%),Undefined,Units,E06000030,95.3
2019,,,,,,,South West,Wiltshire,Percentage (%),Undefined,Units,E06000054,92.2
2019,,,,,,,South West,Bournemouth and Poole,Percentage (%),Undefined,Units,,94.8
2019,,,,,,,South West,Dorset CC,Percentage (%),Undefined,Units,,90.0
2019,,,,,,,South West,Somerset,Percentage (%),Undefined,Units,,92.7
2019,,,,,,,South West,Cornwall and Isles of Scilly,Percentage (%),Undefined,Units,,91.0
2019,,,,,,,South West,Plymouth,Percentage (%),Undefined,Units,E06000026,90.6
2019,,,,,,,South West,Torbay,Percentage (%),Undefined,Units,E06000027,90.6
2019,,,,,,,South West,Devon CC,Percentage (%),Undefined,Units,,91.0
2019,,,,,,,Wales,,Percentage (%),Undefined,Units,W92000004,89.6
2019,,,,,,,Wales,Isle of Anglesey,Percentage (%),Undefined,Units,W06000001,75.7
2019,,,,,,,Wales,Gwynedd,Percentage (%),Undefined,Units,W06000002,92.7
2019,,,,,,,Wales,Conwy and Denbighshire,Percentage (%),Undefined,Units,,87.7
2019,,,,,,,Wales,South West Wales,Percentage (%),Undefined,Units,,86.7
2019,,,,,,,Wales,Central Valleys,Percentage (%),Undefined,Units,,92.4
2019,,,,,,,Wales,Gwent Valleys,Percentage (%),Undefined,Units,,85.5
2019,,,,,,,Wales,Bridgend and Neath Port Talbot,Percentage (%),Undefined,Units,,86.8
2019,,,,,,,Wales,Swansea,Percentage (%),Undefined,Units,W06000011,93.4
2019,,,,,,,Wales,Monmouthshire and Newport,Percentage (%),Undefined,Units,,87.2
2019,,,,,,,Wales,Cardiff and Vale of Glamorgan,Percentage (%),Undefined,Units,,94.9
2019,,,,,,,Wales,Flintshire and Wrexham,Percentage (%),Undefined,Units,,94.0
2019,,,,,,,Wales,Powys,Percentage (%),Undefined,Units,W06000023,85.6
2019,,,,,,,Scotland,,Percentage (%),Undefined,Units,S92000003,89.6
2019,,,,,,,Scotland,Aberdeen City and Aberdeenshire,Percentage (%),Undefined,Units,,93.7
2019,,,,,,,Scotland,Highlands and Islands,Percentage (%),Undefined,Units,,85.7
2019,,,,,,,Scotland,Angus and Dundee City,Percentage (%),Undefined,Units,,83.8
2019,,,,,,,Scotland,Clackmannanshire and Fife,Percentage (%),Undefined,Units,,92.0
2019,,,,,,,Scotland,East Lothian and Midlothian,Percentage (%),Undefined,Units,,89.1
2019,,,,,,,Scotland,"Edinburgh, City of",Percentage (%),Undefined,Units,,96.1
2019,,,,,,,Scotland,Falkirk,Percentage (%),Undefined,Units,S12000014,84.7
2019,,,,,,,Scotland,Perth & Kinross and Stirling,Percentage (%),Undefined,Units,,92.0
2019,,,,,,,Scotland,West Lothian,Percentage (%),Undefined,Units,S12000040,91.6
2019,,,,,,,Scotland,"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",Percentage (%),Undefined,Units,,90.2
2019,,,,,,,Scotland,Glasgow City,Percentage (%),Undefined,Units,S12000046,83.3
2019,,,,,,,Scotland,"Inverclyde, East Renfrewshire and Renfrewshire",Percentage (%),Undefined,Units,,88.6
2019,,,,,,,Scotland,North Lanarkshire,Percentage (%),Undefined,Units,S12000044,89.3
2019,,,,,,,Scotland,Scottish Borders,Percentage (%),Undefined,Units,S12000026,94.3
2019,,,,,,,Scotland,Dumfries & Galloway,Percentage (%),Undefined,Units,,89.7
2019,,,,,,,Scotland,East Ayrshire and North Ayrshire mainland,Percentage (%),Undefined,Units,,94.8
2019,,,,,,,Scotland,South Ayrshire,Percentage (%),Undefined,Units,S12000028,75.5
2019,,,,,,,Scotland,South Lanarkshire,Percentage (%),Undefined,Units,S12000029,92.0
2019,,,,,,,Northern Ireland,,Percentage (%),Undefined,Units,N92000002,86.7
2019,,,,,,,Northern Ireland,Belfast,Percentage (%),Undefined,Units,N09000003,89.4
2019,,,,,,,Northern Ireland,"Armagh City, Banbridge and Craigavon",Percentage (%),Undefined,Units,N09000002,85.5
2019,,,,,,,Northern Ireland,"Newry, Mourne and Down",Percentage (%),Undefined,Units,N09000010,82.5
2019,,,,,,,Northern Ireland,Ards and North Down,Percentage (%),Undefined,Units,N09000011,93.0
2019,,,,,,,Northern Ireland,Derry City and Strabane,Percentage (%),Undefined,Units,N09000005,87.6
2019,,,,,,,Northern Ireland,Mid Ulster,Percentage (%),Undefined,Units,N09000009,81.5
2019,,,,,,,Northern Ireland,Causeway Coast and Glens,Percentage (%),Undefined,Units,N09000004,87.9
2019,,,,,,,Northern Ireland,Antrim and Newtownabbey,Percentage (%),Undefined,Units,N09000001,94.5
2019,,,,,,,Northern Ireland,Lisburn and Castlereagh,Percentage (%),Undefined,Units,N09000007,89.9
2019,,,,,,,Northern Ireland,Mid and East Antrim,Percentage (%),Undefined,Units,N09000008,79.4
2019,,,,,,,Northern Ireland,Fermanagh and Omagh,Percentage (%),Undefined,Units,N09000006,78.5
