Year,Cause of death,Country,Region,Sex,Unit measure,Observation status,GeoCode,Value
2014,Acute respiratory infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,39.1479771727673
2014,Acute respiratory infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,34.238397843250496
2014,Acute respiratory infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,49.5860476060734
2014,Acute respiratory infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,55.4248087065208
2014,Acute respiratory infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,43.561952330328594
2014,Acute respiratory infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,67.7231565329884
2014,Acute respiratory infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,75.8897306933215
2014,Acute respiratory infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,59.2913955169921
2014,Diarrhoea,England,,,"Rate per 100,000 population",Undefined,E92000001,2.16692502844434
2014,Diarrhoea,England,,Female,"Rate per 100,000 population",Undefined,E92000001,2.73749791238554
2014,Diarrhoea,England,,Male,"Rate per 100,000 population",Undefined,E92000001,1.5799381471023302
2014,Diarrhoea,England,East,,"Rate per 100,000 population",Undefined,E12000006,2.0274874112974297
2014,Diarrhoea,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,2.422179306733
2014,Diarrhoea,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,1.6204719624590702
2014,Diarrhoea,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,2.02699788674688
2014,Diarrhoea,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,2.51138637040821
2014,Diarrhoea,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,1.52965342423845
2014,Diarrhoea,England,London,,"Rate per 100,000 population",Undefined,E12000007,1.52235520059957
2014,Diarrhoea,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,2.11377203781561
2014,Diarrhoea,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.921049524124412
2014,Diarrhoea,England,North East,,"Rate per 100,000 population",Undefined,E12000001,2.6730820636193497
2014,Diarrhoea,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,3.4441449535789195
2014,Diarrhoea,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,1.87046995557634
2014,Diarrhoea,England,North West,,"Rate per 100,000 population",Undefined,E12000002,2.57955979251367
2014,Diarrhoea,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,3.2580484841791404
2014,Diarrhoea,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,1.8796992481203
2014,Diarrhoea,England,South East,,"Rate per 100,000 population",Undefined,E12000008,2.08474194275411
2014,Diarrhoea,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,2.46163399272598
2014,Diarrhoea,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,1.69538123167155
2014,Diarrhoea,England,South West,,"Rate per 100,000 population",Undefined,E12000009,2.41550347574355
2014,Diarrhoea,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,3.2975793593274405
2014,Diarrhoea,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,1.50167060855201
2014,Diarrhoea,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,2.66041236391641
2014,Diarrhoea,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,3.21910695742471
2014,Diarrhoea,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,2.08893924373318
2014,Diarrhoea,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,2.0335441502957
2014,Diarrhoea,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,2.61154228123736
2014,Diarrhoea,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,1.43863102899977
2014,Diarrhoea,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,2.49932083672915
2014,Diarrhoea,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,2.9857112390701603
2014,Diarrhoea,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,1.99401794616152
2014,Diarrhoea,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,2.46839703792355
2014,Diarrhoea,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,2.9806259314456
2014,Diarrhoea,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,1.9256691700365896
2014,Diarrhoea,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,2.2230203353726496
2014,Diarrhoea,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,2.8015730268573003
2014,Diarrhoea,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,1.62610320251118
2014,Diarrhoea,Wales,,,"Rate per 100,000 population",Undefined,W92000004,2.61966364812419
2014,Diarrhoea,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,3.50162347997708
2014,Diarrhoea,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,1.70906461578913
2014,Intestinal nematode infections,England,,,"Rate per 100,000 population",Undefined,E92000001,0.0
2014,Intestinal nematode infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.0
2014,Intestinal nematode infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0
2014,Intestinal nematode infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0
2014,Intestinal nematode infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0
2014,Intestinal nematode infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0
2014,Intestinal nematode infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0
2014,Intestinal nematode infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0
2014,Intestinal nematode infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0
2014,Intestinal nematode infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0
2014,Intestinal nematode infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0
2014,Intestinal nematode infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0
2014,Intestinal nematode infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.0
2014,Intestinal nematode infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0
2014,Intestinal nematode infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0
2014,Intestinal nematode infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.0
2014,Intestinal nematode infections,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.0
2014,Intestinal nematode infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.0
2014,Intestinal nematode infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.0
2014,Intestinal nematode infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.0
2014,Intestinal nematode infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.0
2014,Intestinal nematode infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.0
2014,Intestinal nematode infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.0
2014,Intestinal nematode infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0
2014,Intestinal nematode infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.0
2014,Intestinal nematode infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.0
2014,Intestinal nematode infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.0
2014,Intestinal nematode infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.0
2014,Intestinal nematode infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.0
2014,Intestinal nematode infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0
2014,Intestinal nematode infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0
2014,Intestinal nematode infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.0
2014,Intestinal nematode infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2014,Intestinal nematode infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.0
2014,Intestinal nematode infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.0
2014,Intestinal nematode infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0
2014,Intestinal nematode infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.0
2014,Intestinal nematode infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.0
2014,Intestinal nematode infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0
2014,Intestinal nematode infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.0
2014,Intestinal nematode infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.0
2014,Intestinal nematode infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0
2014,Protein-energy malnutrition,England,,,"Rate per 100,000 population",Undefined,E92000001,0.134397219266302
2014,Protein-energy malnutrition,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.181531691802755
2014,Protein-energy malnutrition,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0859068023247128
2014,Protein-energy malnutrition,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0997124956375783
2014,Protein-energy malnutrition,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0981964583810676
2014,Protein-energy malnutrition,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.101279497653692
2014,Protein-energy malnutrition,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0862552292232717
2014,Protein-energy malnutrition,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.127697612054655
2014,Protein-energy malnutrition,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.04370438354967
2014,Protein-energy malnutrition,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0936833969599738
2014,Protein-energy malnutrition,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.16259784906274
2014,Protein-energy malnutrition,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0236166544647285
2014,Protein-energy malnutrition,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.0763737732462672
2014,Protein-energy malnutrition,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0748727163821504
2014,Protein-energy malnutrition,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.077936248149014
2014,Protein-energy malnutrition,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.18225150707977
2014,Protein-energy malnutrition,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.248495223369595
2014,Protein-energy malnutrition,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.113921166552745
2014,Protein-energy malnutrition,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.0901510029299076
2014,Protein-energy malnutrition,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.0665306484520536
2014,Protein-energy malnutrition,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.114552785923754
2014,Protein-energy malnutrition,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.165950620470931
2014,Protein-energy malnutrition,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.2174228149007099
2014,Protein-energy malnutrition,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.112625295641401
2014,Protein-energy malnutrition,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.245037980887037
2014,Protein-energy malnutrition,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.346140533056421
2014,Protein-energy malnutrition,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.141622999575131
2014,Protein-energy malnutrition,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.167907315162031
