Year,Units,Decent homes criteria,Urbanisation sub-category,Sub-national area,Age of oldest person,Age of youngest person,Income group,Disability status,Ethnicity of household reference person (HRP),Unit measure,Observation status,Unit multiplier,Value
2015,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,18.95475294204654
2015,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,20.17843679245095
2015,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,18.81213325513336
2015,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,18.43534566150668
2015,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,19.39917461183124
2015,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,23.343211673159992
2015,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,19.28830414305023
2015,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,20.940849530313198
2015,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,17.47956512282338
2015,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,15.171176783061991
2015,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,19.671971163002123
2015,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,18.89276713817432
2015,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,18.97463655142943
2015,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,19.809359021660928
2015,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,22.49118013297297
2015,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,17.80207055740502
2015,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,20.47806098355006
2015,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,11.97581022302363
2015,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,11.66189033012641
2015,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,11.41363244381676
2015,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,12.845079381753152
2015,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,11.933511782458599
2015,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,11.82355909420465
2015,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,15.15118334033881
2015,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,10.7693461468411
2015,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,11.98618855390105
2015,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,11.5647486676336
2015,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,10.13615395395111
2015,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,11.76306092751105
2015,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,11.878264050010571
2015,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,12.1079160049346
2015,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,8.180909608808559
2015,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,10.99794752416151
2015,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,9.423397755753452
2015,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,9.773344108164858
2015,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,4.218261939461993
2015,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,3.6677696172526604
2015,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.7143215091504125
2015,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,3.4897843955986265
2015,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,3.8372929284023924
2015,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,4.064939343176064
2015,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,5.625991218991843
2015,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,3.2528345764429982
2015,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,4.5738926285560195
2015,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,4.014353155699504
2015,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,2.7541635197517507
2015,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,3.6029734127286486
2015,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,4.176720987738785
2015,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,3.8191167572309555
2015,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,5.7082031034643625
2015,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,6.812359642889065
2015,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,3.0939521135987933
2015,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,5.508679822806095
2015,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.267149398520473
2015,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,2.177084462961519
2015,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,3.3573312970392872
2015,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.016855309575708
2015,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,1.035315130869495
2015,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,1.8397871552005831
2015,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,2.315675948067483
2015,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,1.6417662105500481
2015,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.35228953132067
2015,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.1521968690375959
2015,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,0.7499454739925818
2015,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,2.113316321081903
2015,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,1.3908545092980409
2015,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,1.5389785086067558
2015,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,3.024584289294788
2015,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,2.140426188977671
2015,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,1.79951092794186
2015,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.3029786042438656
2015,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,5.510336042643175
2015,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,6.716739515080942
2015,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,7.247118300568467
2015,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,4.117025715544586
2015,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,3.6739948359141534
2015,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,6.836025327582655
2015,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,7.1793277783860985
2015,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,6.906840131353555
2015,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,6.4119426411385945
2015,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,5.107248591562782
2015,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,4.464218115519628
2015,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,6.711483432139829
2015,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,5.6527573760376395
2015,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,5.943917023875669
2015,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,5.676820708987665
2015,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,5.04405192863199
2015,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,9.037472670622918
2015,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,6.285835453431166
2016,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,19.372149590081534
2016,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,19.96002660119596
2016,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,21.519018856885328
2016,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,19.471069696411444
2016,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,19.210248218393964
2016,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,19.74474591135315
2016,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,23.01508697432713
2016,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,21.508822133382026
2016,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,20.49276602778027
2016,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,17.870010887386066
2016,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,15.472039671431274
2016,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,18.829215790105128
2016,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,19.966574520327946
2016,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,19.52815444452011
2016,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,19.054391577273922
2016,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,22.54858465878961
2016,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,17.519730172454285
2016,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,20.157643325932764
2016,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,11.53261582049302
2016,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,11.688079495687132
2016,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,11.704617052536225
2016,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,13.19236120149096
2016,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,12.321661980663285
2016,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,11.324081838724856
2016,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,13.530806200257684
2016,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,11.705295592262509
2016,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,11.954746162961301
2016,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,10.8474037584689
2016,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,10.101750225972989
2016,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,11.317019568961962
2016,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,11.684698012026596
2016,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,11.905381825423
2016,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,5.995451457754536
2016,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,11.591691304151931
2016,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,8.769395236030048
2016,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,9.192889887209342
2016,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,3.8534643450463504
2016,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,3.583676514419869
2016,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.772375487718311
2016,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,3.9317366474065967
2016,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,3.838388367528897
2016,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,3.7154642968456177
2016,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,5.8658668434360814
2016,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,3.6830664666442168
2016,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,3.51745812221912
2016,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,3.4771340580687142
2016,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,2.389095883280598
2016,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,3.1592669741375943
2016,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,4.0319159754390785
2016,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,3.7776806685752304
2016,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,2.6978232718591744
2016,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,5.887781309246947
2016,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,0.639072509247008
2016,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,3.5251848279628066
2016,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.7003994441711752
2016,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,2.7752355575286627
2016,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,4.0576069910605845
2016,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.4872807465028863
2016,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,1.7682673486425198
2016,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,2.2473112229816152
2016,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,2.94818116530535
2016,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.6793217192139527
2016,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.0265880825402354
2016,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,1.955353318442561
2016,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,1.0734103370343475
2016,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,2.647121784594962
2016,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,1.8292075544913051
2016,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,2.0162249033404662
2016,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,3.7341687480598553
2016,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,3.1226929435700512
2016,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,1.6632183177766309
2016,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.901431758196648
2016,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,5.756242671136618
2016,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,7.458325986378957
2016,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,8.14568444091235
2016,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,4.279636468121022
2016,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,4.014323170361917
2016,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,7.304989430648152
2016,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,8.108943515632166
2016,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,7.577745097262599
2016,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,6.836229011763133
2016,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,4.5868473480617356
2016,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,5.096853371323059
2016,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,6.651472062849747
2016,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,6.326985301059473
2016,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,6.305930551390562
2016,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,8.506241581884801
2016,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,5.300900813470267
2016,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,9.121043951945953
2016,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,7.277370909322987
2017,Household (%),,,,59 and under,,,,,Percentage (%),Undefined,Units,17.980857020330234
2017,Household (%),,,,60 and over,,,,,Percentage (%),Undefined,Units,19.186441766899737
2017,Household (%),,,,75 and over,,,,,Percentage (%),Undefined,Units,21.422528005333657
2017,Household (%),,,,,4 and under,,,,Percentage (%),Undefined,Units,18.713170776084205
2017,Household (%),,,,,15 and under,,,,Percentage (%),Undefined,Units,17.273929045171688
2017,Household (%),,,,,16 and over,,,,Percentage (%),Undefined,Units,18.88594183784248
2017,Household (%),,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,21.098413273801192
2017,Household (%),,,,,,2nd quintile,,,Percentage (%),Undefined,Units,20.866574812189008
2017,Household (%),,,,,,3rd quintile,,,Percentage (%),Undefined,Units,17.86584652704079
2017,Household (%),,,,,,4th quintile,,,Percentage (%),Undefined,Units,16.371089525032648
2017,Household (%),,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,16.189791945541046
2017,Household (%),,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,18.3216436648814
2017,Household (%),,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,18.429456625513414
2017,Household (%),,,,,,,,White,Percentage (%),Undefined,Units,18.513384294673273
2017,Household (%),,,,,,,,Black,Percentage (%),Undefined,Units,18.27009401604084
2017,Household (%),,,,,,,,Asian,Percentage (%),Undefined,Units,18.9388423182102
2017,Household (%),,,,,,,,Other,Percentage (%),Undefined,Units,16.428067867913207
2017,Household (%),,,,,,,,All minority,Percentage (%),Undefined,Units,18.019704982825786
2017,Household (%),Minimum Standard (HHSRS),,,59 and under,,,,,Percentage (%),Undefined,Units,10.702469132374258
2017,Household (%),Minimum Standard (HHSRS),,,60 and over,,,,,Percentage (%),Undefined,Units,10.653773106825199
2017,Household (%),Minimum Standard (HHSRS),,,75 and over,,,,,Percentage (%),Undefined,Units,11.086039030027804
2017,Household (%),Minimum Standard (HHSRS),,,,4 and under,,,,Percentage (%),Undefined,Units,12.375462933073551
2017,Household (%),Minimum Standard (HHSRS),,,,15 and under,,,,Percentage (%),Undefined,Units,11.321109816330061
2017,Household (%),Minimum Standard (HHSRS),,,,16 and over,,,,Percentage (%),Undefined,Units,10.451633352897595
2017,Household (%),Minimum Standard (HHSRS),,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,11.682566390873044
2017,Household (%),Minimum Standard (HHSRS),,,,,2nd quintile,,,Percentage (%),Undefined,Units,11.436198142188127
2017,Household (%),Minimum Standard (HHSRS),,,,,3rd quintile,,,Percentage (%),Undefined,Units,9.811699984838961
2017,Household (%),Minimum Standard (HHSRS),,,,,4th quintile,,,Percentage (%),Undefined,Units,9.396914536244266
2017,Household (%),Minimum Standard (HHSRS),,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,11.108472868303922
2017,Household (%),Minimum Standard (HHSRS),,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,10.492865929959292
2017,Household (%),Minimum Standard (HHSRS),,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,10.671511823306618
2017,Household (%),Minimum Standard (HHSRS),,,,,,,White,Percentage (%),Undefined,Units,10.873115150040991
2017,Household (%),Minimum Standard (HHSRS),,,,,,,Black,Percentage (%),Undefined,Units,8.203756037649754
2017,Household (%),Minimum Standard (HHSRS),,,,,,,Asian,Percentage (%),Undefined,Units,10.425766608143547
2017,Household (%),Minimum Standard (HHSRS),,,,,,,Other,Percentage (%),Undefined,Units,8.419899766753629
2017,Household (%),Minimum Standard (HHSRS),,,,,,,All minority,Percentage (%),Undefined,Units,9.225058834667571
2017,Household (%),Repair,,,59 and under,,,,,Percentage (%),Undefined,Units,3.43748840757434
2017,Household (%),Repair,,,60 and over,,,,,Percentage (%),Undefined,Units,3.58398219612712
2017,Household (%),Repair,,,75 and over,,,,,Percentage (%),Undefined,Units,4.462667925759163
2017,Household (%),Repair,,,,4 and under,,,,Percentage (%),Undefined,Units,3.9634334227408083
2017,Household (%),Repair,,,,15 and under,,,,Percentage (%),Undefined,Units,3.4618608047985644
2017,Household (%),Repair,,,,16 and over,,,,Percentage (%),Undefined,Units,3.5074242886158387
2017,Household (%),Repair,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,4.754565337654405
2017,Household (%),Repair,,,,,2nd quintile,,,Percentage (%),Undefined,Units,4.134819420087763
2017,Household (%),Repair,,,,,3rd quintile,,,Percentage (%),Undefined,Units,3.2871282839877862
2017,Household (%),Repair,,,,,4th quintile,,,Percentage (%),Undefined,Units,2.8103366960688914
2017,Household (%),Repair,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,2.5501212687218047
2017,Household (%),Repair,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,3.632925097962868
2017,Household (%),Repair,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,3.4263899505476894
2017,Household (%),Repair,,,,,,,White,Percentage (%),Undefined,Units,3.4540831972281922
2017,Household (%),Repair,,,,,,,Black,Percentage (%),Undefined,Units,2.8718020937289706
2017,Household (%),Repair,,,,,,,Asian,Percentage (%),Undefined,Units,5.297456890903115
2017,Household (%),Repair,,,,,,,Other,Percentage (%),Undefined,Units,2.5095416062652807
2017,Household (%),Repair,,,,,,,All minority,Percentage (%),Undefined,Units,3.811745528883341
2017,Household (%),Modern facilities and services,,,59 and under,,,,,Percentage (%),Undefined,Units,1.7057713672123718
2017,Household (%),Modern facilities and services,,,60 and over,,,,,Percentage (%),Undefined,Units,3.0131446479445385
2017,Household (%),Modern facilities and services,,,75 and over,,,,,Percentage (%),Undefined,Units,4.274273174872383
2017,Household (%),Modern facilities and services,,,,4 and under,,,,Percentage (%),Undefined,Units,1.8465233799543412
2017,Household (%),Modern facilities and services,,,,15 and under,,,,Percentage (%),Undefined,Units,1.941901856603816
2017,Household (%),Modern facilities and services,,,,16 and over,,,,Percentage (%),Undefined,Units,2.3231473596300347
2017,Household (%),Modern facilities and services,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,3.2412398223054133
2017,Household (%),Modern facilities and services,,,,,2nd quintile,,,Percentage (%),Undefined,Units,2.7654413066092522
2017,Household (%),Modern facilities and services,,,,,3rd quintile,,,Percentage (%),Undefined,Units,2.2023997747503845
2017,Household (%),Modern facilities and services,,,,,4th quintile,,,Percentage (%),Undefined,Units,2.0730613761972223
2017,Household (%),Modern facilities and services,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,0.8839898857805317
2017,Household (%),Modern facilities and services,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,2.5602965199928573
2017,Household (%),Modern facilities and services,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,2.0180494978552868
2017,Household (%),Modern facilities and services,,,,,,,White,Percentage (%),Undefined,Units,2.1822470600856985
2017,Household (%),Modern facilities and services,,,,,,,Black,Percentage (%),Undefined,Units,2.9367995006032586
2017,Household (%),Modern facilities and services,,,,,,,Asian,Percentage (%),Undefined,Units,2.514643076899046
2017,Household (%),Modern facilities and services,,,,,,,Other,Percentage (%),Undefined,Units,2.146813429770834
2017,Household (%),Modern facilities and services,,,,,,,All minority,Percentage (%),Undefined,Units,2.523725648023308
2017,Household (%),Thermal comfort,,,59 and under,,,,,Percentage (%),Undefined,Units,5.47958519105848
2017,Household (%),Thermal comfort,,,60 and over,,,,,Percentage (%),Undefined,Units,7.135502131408012
2017,Household (%),Thermal comfort,,,75 and over,,,,,Percentage (%),Undefined,Units,7.864038982563477
2017,Household (%),Thermal comfort,,,,4 and under,,,,Percentage (%),Undefined,Units,4.357109947705447
2017,Household (%),Thermal comfort,,,,15 and under,,,,Percentage (%),Undefined,Units,3.656471735861212
2017,Household (%),Thermal comfort,,,,16 and over,,,,Percentage (%),Undefined,Units,7.032183787547151
2017,Household (%),Thermal comfort,,,,,1st quintile (lowest),,,Percentage (%),Undefined,Units,7.276812101915121
2017,Household (%),Thermal comfort,,,,,2nd quintile,,,Percentage (%),Undefined,Units,7.330589203612419
2017,Household (%),Thermal comfort,,,,,3rd quintile,,,Percentage (%),Undefined,Units,6.335903489203178
2017,Household (%),Thermal comfort,,,,,4th quintile,,,Percentage (%),Undefined,Units,4.562094791867068
2017,Household (%),Thermal comfort,,,,,5th quintile (highest),,,Percentage (%),Undefined,Units,5.207165373493077
2017,Household (%),Thermal comfort,,,,,,Long-term illness/disability,,Percentage (%),Undefined,Units,6.237623724553632
2017,Household (%),Thermal comfort,,,,,,No long-term illness/disability,,Percentage (%),Undefined,Units,6.09835364289634
2017,Household (%),Thermal comfort,,,,,,,White,Percentage (%),Undefined,Units,6.21669298145857
2017,Household (%),Thermal comfort,,,,,,,Black,Percentage (%),Undefined,Units,6.846122701563058
2017,Household (%),Thermal comfort,,,,,,,Asian,Percentage (%),Undefined,Units,3.9963514893890335
2017,Household (%),Thermal comfort,,,,,,,Other,Percentage (%),Undefined,Units,6.408837516968895
2017,Household (%),Thermal comfort,,,,,,,All minority,Percentage (%),Undefined,Units,5.4894643940337975
2008,Household (%),,,,,,,,,Percentage (%),Undefined,Units,32.754784329203204
2008,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,21.282432904803766
2008,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,6.043690933807301
2008,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,3.338591213539844
2008,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,12.44130430121449
2009,Household (%),,,,,,,,,Percentage (%),Undefined,Units,29.550325802884398
2009,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,19.79415858919634
2009,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,5.6932130489806125
