Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2008/09,East Midlands,,Other,Undefined,Units,E12000004,0.6
2008/09,East of England,,Landfill,Undefined,Units,E12000006,54.400000000000006
2008/09,East of England,,Incineration with EfW,Undefined,Units,E12000006,2.0
2008/09,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.0
2008/09,East of England,,Recycled-composted,Undefined,Units,E12000006,43.5
2008/09,East of England,,Other,Undefined,Units,E12000006,0.0
2008/09,South East,,Landfill,Undefined,Units,E12000008,45.6
2008/09,South East,,Incineration with EfW,Undefined,Units,E12000008,15.299999999999999
2008/09,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2008/09,South East,,Recycled-composted,Undefined,Units,E12000008,39.1
2008/09,South East,,Other,Undefined,Units,E12000008,0.0
2008/09,North East,,Landfill,Undefined,Units,E12000001,52.2
2008/09,North East,,Incineration with EfW,Undefined,Units,E12000001,14.499999999999998
2008/09,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2008/09,North East,,Recycled-composted,Undefined,Units,E12000001,31.4
2008/09,North East,,Other,Undefined,Units,E12000001,1.9
2008/09,Yorkshire and Humber,,Landfill,Undefined,Units,,55.7
2008/09,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,10.2
2008/09,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2008/09,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,33.4
2008/09,Yorkshire and Humber,,Other,Undefined,Units,,0.7000000000000001
2008/09,West Midlands,,Landfill,Undefined,Units,E12000005,32.5
2008/09,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,31.900000000000002
2008/09,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.0
2008/09,West Midlands,,Recycled-composted,Undefined,Units,E12000005,35.5
2008/09,West Midlands,,Other,Undefined,Units,E12000005,0.0
2008/09,London,,Landfill,Undefined,Units,E12000007,49.0
2008/09,London,,Incineration with EfW,Undefined,Units,E12000007,22.900000000000002
2008/09,London,,Incineration without EfW,Undefined,Units,E12000007,0.0
2008/09,London,,Recycled-composted,Undefined,Units,E12000007,25.0
2008/09,London,,Other,Undefined,Units,E12000007,3.1
2008/09,South West,,Landfill,Undefined,Units,E12000009,56.39999999999999
2008/09,South West,,Incineration with EfW,Undefined,Units,E12000009,0.3
2008/09,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2008/09,South West,,Recycled-composted,Undefined,Units,E12000009,43.1
2008/09,South West,,Other,Undefined,Units,E12000009,0.2
2009/10,,,Landfill,Undefined,Units,,46.9
2009/10,,,Incineration with EfW,Undefined,Units,,13.600000000000001
2009/10,,,Incineration without EfW,Undefined,Units,,0.0
2009/10,,,Recycled-composted,Undefined,Units,,38.6
2009/10,,,Other,Undefined,Units,,1.0
2009/10,North West,,Landfill,Undefined,Units,E12000002,59.199999999999996
2009/10,North West,,Incineration with EfW,Undefined,Units,E12000002,2.1999999999999997
2009/10,North West,,Incineration without EfW,Undefined,Units,E12000002,0.0
2009/10,North West,,Recycled-composted,Undefined,Units,E12000002,38.3
2009/10,North West,,Other,Undefined,Units,E12000002,0.2
2009/10,East Midlands,,Landfill,Undefined,Units,E12000004,48.1
2009/10,East Midlands,,Incineration with EfW,Undefined,Units,E12000004,6.5
2009/10,East Midlands,,Incineration without EfW,Undefined,Units,E12000004,0.0
2009/10,East Midlands,,Recycled-composted,Undefined,Units,E12000004,44.2
2009/10,East Midlands,,Other,Undefined,Units,E12000004,1.2
2009/10,East of England,,Landfill,Undefined,Units,E12000006,50.9
2009/10,East of England,,Incineration with EfW,Undefined,Units,E12000006,2.9000000000000004
2009/10,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.0
2009/10,East of England,,Recycled-composted,Undefined,Units,E12000006,45.7
2009/10,East of England,,Other,Undefined,Units,E12000006,0.5
2009/10,South East,,Landfill,Undefined,Units,E12000008,37.9
2009/10,South East,,Incineration with EfW,Undefined,Units,E12000008,21.5
2009/10,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2009/10,South East,,Recycled-composted,Undefined,Units,E12000008,40.6
2009/10,South East,,Other,Undefined,Units,E12000008,0.0
2009/10,North East,,Landfill,Undefined,Units,E12000001,44.0
2009/10,North East,,Incineration with EfW,Undefined,Units,E12000001,18.6
2009/10,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2009/10,North East,,Recycled-composted,Undefined,Units,E12000001,35.4
2009/10,North East,,Other,Undefined,Units,E12000001,2.0
2009/10,Yorkshire and Humber,,Landfill,Undefined,Units,,49.5
2009/10,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,12.6
2009/10,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2009/10,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,36.3
2009/10,Yorkshire and Humber,,Other,Undefined,Units,,1.6
2009/10,West Midlands,,Landfill,Undefined,Units,E12000005,28.499999999999996
2009/10,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,33.0
2009/10,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.0
2009/10,West Midlands,,Recycled-composted,Undefined,Units,E12000005,38.5
2009/10,West Midlands,,Other,Undefined,Units,E12000005,0.0
2009/10,London,,Landfill,Undefined,Units,E12000007,48.699999999999996
2009/10,London,,Incineration with EfW,Undefined,Units,E12000007,20.8
2009/10,London,,Incineration without EfW,Undefined,Units,E12000007,0.0
2009/10,London,,Recycled-composted,Undefined,Units,E12000007,27.400000000000002
2009/10,London,,Other,Undefined,Units,E12000007,3.0
2009/10,South West,,Landfill,Undefined,Units,E12000009,54.300000000000004
2009/10,South West,,Incineration with EfW,Undefined,Units,E12000009,1.7000000000000002
2009/10,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2009/10,South West,,Recycled-composted,Undefined,Units,E12000009,43.3
2009/10,South West,,Other,Undefined,Units,E12000009,0.6
2010/11,,,Landfill,Undefined,Units,,43.3
2010/11,,,Incineration with EfW,Undefined,Units,,15.1
2010/11,,,Incineration without EfW,Undefined,Units,,0.0
2010/11,,,Recycled-composted,Undefined,Units,,40.2
2010/11,,,Other,Undefined,Units,,1.4000000000000001
2010/11,North West,,Landfill,Undefined,Units,E12000002,55.50000000000001
2010/11,North West,,Incineration with EfW,Undefined,Units,E12000002,1.9
2010/11,North West,,Incineration without EfW,Undefined,Units,E12000002,0.0
2010/11,North West,,Recycled-composted,Undefined,Units,E12000002,40.2
2010/11,North West,,Other,Undefined,Units,E12000002,2.4
2010/11,East Midlands,,Landfill,Undefined,Units,E12000004,44.5
2010/11,East Midlands,,Incineration with EfW,Undefined,Units,E12000004,9.0
2010/11,East Midlands,,Incineration without EfW,Undefined,Units,E12000004,0.0
2010/11,East Midlands,,Recycled-composted,Undefined,Units,E12000004,44.800000000000004
2010/11,East Midlands,,Other,Undefined,Units,E12000004,1.6
2010/11,East of England,,Landfill,Undefined,Units,E12000006,47.3
2010/11,East of England,,Incineration with EfW,Undefined,Units,E12000006,4.3999999999999995
2010/11,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.0
2010/11,East of England,,Recycled-composted,Undefined,Units,E12000006,47.8
2010/11,East of England,,Other,Undefined,Units,E12000006,0.6
2010/11,South East,,Landfill,Undefined,Units,E12000008,32.7
2010/11,South East,,Incineration with EfW,Undefined,Units,E12000008,25.6
2010/11,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2010/11,South East,,Recycled-composted,Undefined,Units,E12000008,41.9
2010/11,South East,,Other,Undefined,Units,E12000008,0.0
2010/11,North East,,Landfill,Undefined,Units,E12000001,41.5
2010/11,North East,,Incineration with EfW,Undefined,Units,E12000001,18.9
2010/11,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2010/11,North East,,Recycled-composted,Undefined,Units,E12000001,36.8
2010/11,North East,,Other,Undefined,Units,E12000001,2.8000000000000003
2010/11,Yorkshire and Humber,,Landfill,Undefined,Units,,48.0
2010/11,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,12.7
2010/11,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2010/11,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,38.4
2010/11,Yorkshire and Humber,,Other,Undefined,Units,,1.0
2010/11,West Midlands,,Landfill,Undefined,Units,E12000005,26.700000000000003
2010/11,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,33.0
2010/11,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.0
2010/11,West Midlands,,Recycled-composted,Undefined,Units,E12000005,40.300000000000004
2010/11,West Midlands,,Other,Undefined,Units,E12000005,0.0
2010/11,London,,Landfill,Undefined,Units,E12000007,44.7
2010/11,London,,Incineration with EfW,Undefined,Units,E12000007,23.599999999999998
2010/11,London,,Incineration without EfW,Undefined,Units,E12000007,0.0
2010/11,London,,Recycled-composted,Undefined,Units,E12000007,28.299999999999997
2010/11,London,,Other,Undefined,Units,E12000007,3.4000000000000004
2010/11,South West,,Landfill,Undefined,Units,E12000009,49.6
2010/11,South West,,Incineration with EfW,Undefined,Units,E12000009,3.3000000000000003
2010/11,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2010/11,South West,,Recycled-composted,Undefined,Units,E12000009,46.1
2010/11,South West,,Other,Undefined,Units,E12000009,0.8999999999999999
2011/12,,,Landfill,Undefined,Units,,37.4
2011/12,,,Incineration with EfW,Undefined,Units,,19.1
2011/12,,,Incineration without EfW,Undefined,Units,,0.0
2011/12,,,Recycled-composted,Undefined,Units,,41.8
2011/12,,,Other,Undefined,Units,,1.7000000000000002
2011/12,North West,,Landfill,Undefined,Units,E12000002,51.7
2011/12,North West,,Incineration with EfW,Undefined,Units,E12000002,2.8000000000000003
2011/12,North West,,Incineration without EfW,Undefined,Units,E12000002,0.0
2011/12,North West,,Recycled-composted,Undefined,Units,E12000002,42.9
2011/12,North West,,Other,Undefined,Units,E12000002,2.6
2011/12,East Midlands,,Landfill,Undefined,Units,E12000004,39.800000000000004
2011/12,East Midlands,,Incineration with EfW,Undefined,Units,E12000004,12.6
2011/12,East Midlands,,Incineration without EfW,Undefined,Units,E12000004,0.0
2011/12,East Midlands,,Recycled-composted,Undefined,Units,E12000004,45.300000000000004
2011/12,East Midlands,,Other,Undefined,Units,E12000004,2.3
2011/12,East of England,,Landfill,Undefined,Units,E12000006,44.800000000000004
2011/12,East of England,,Incineration with EfW,Undefined,Units,E12000006,5.4
2011/12,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.0
2011/12,East of England,,Recycled-composted,Undefined,Units,E12000006,48.699999999999996
2011/12,East of England,,Other,Undefined,Units,E12000006,1.0999999999999999
2011/12,South East,,Landfill,Undefined,Units,E12000008,25.1
2011/12,South East,,Incineration with EfW,Undefined,Units,E12000008,30.599999999999998
2011/12,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2011/12,South East,,Recycled-composted,Undefined,Units,E12000008,44.2
2011/12,South East,,Other,Undefined,Units,E12000008,0.1
2011/12,North East,,Landfill,Undefined,Units,E12000001,37.4
2011/12,North East,,Incineration with EfW,Undefined,Units,E12000001,22.8
2011/12,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2011/12,North East,,Recycled-composted,Undefined,Units,E12000001,38.5
2011/12,North East,,Other,Undefined,Units,E12000001,1.2
2011/12,Yorkshire and Humber,,Landfill,Undefined,Units,,43.0
2011/12,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,14.7
2011/12,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2011/12,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,40.9
2011/12,Yorkshire and Humber,,Other,Undefined,Units,,1.5
2011/12,West Midlands,,Landfill,Undefined,Units,E12000005,24.7
2011/12,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,34.1
2011/12,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.0
2011/12,West Midlands,,Recycled-composted,Undefined,Units,E12000005,41.099999999999994
2011/12,West Midlands,,Other,Undefined,Units,E12000005,0.0
2011/12,London,,Landfill,Undefined,Units,E12000007,30.599999999999998
2011/12,London,,Incineration with EfW,Undefined,Units,E12000007,35.699999999999996
2011/12,London,,Incineration without EfW,Undefined,Units,E12000007,0.0
2011/12,London,,Recycled-composted,Undefined,Units,E12000007,30.3
2011/12,London,,Other,Undefined,Units,E12000007,3.4000000000000004
2011/12,South West,,Landfill,Undefined,Units,E12000009,44.4
2011/12,South West,,Incineration with EfW,Undefined,Units,E12000009,6.7
2011/12,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2011/12,South West,,Recycled-composted,Undefined,Units,E12000009,45.800000000000004
2011/12,South West,,Other,Undefined,Units,E12000009,3.0
2012/13,,,Landfill,Undefined,Units,,33.900000000000006
2012/13,,,Incineration with EfW,Undefined,Units,,21.9
2012/13,,,Incineration without EfW,Undefined,Units,,0.0
2012/13,,,Recycled-composted,Undefined,Units,,42.1
2012/13,,,Other,Undefined,Units,,2.1
2012/13,North West,,Landfill,Undefined,Units,E12000002,46.0
2012/13,North West,,Incineration with EfW,Undefined,Units,E12000002,5.5
2012/13,North West,,Incineration without EfW,Undefined,Units,E12000002,0.0
2012/13,North West,,Recycled-composted,Undefined,Units,E12000002,43.7
2012/13,North West,,Other,Undefined,Units,E12000002,4.7
2012/13,East Midlands,,Landfill,Undefined,Units,E12000004,38.4
2012/13,East Midlands,,Incineration with EfW,Undefined,Units,E12000004,13.8
2012/13,East Midlands,,Incineration without EfW,Undefined,Units,E12000004,0.0
2012/13,East Midlands,,Recycled-composted,Undefined,Units,E12000004,45.6
2012/13,East Midlands,,Other,Undefined,Units,E12000004,2.1999999999999997
2012/13,East of England,,Landfill,Undefined,Units,E12000006,43.6
2012/13,East of England,,Incineration with EfW,Undefined,Units,E12000006,6.9
2012/13,East of England,,Incineration without EfW,Undefined,Units,E12000006,0.0
2012/13,East of England,,Recycled-composted,Undefined,Units,E12000006,47.4
2012/13,East of England,,Other,Undefined,Units,E12000006,2.1
2012/13,South East,,Landfill,Undefined,Units,E12000008,21.8
2012/13,South East,,Incineration with EfW,Undefined,Units,E12000008,33.800000000000004
2012/13,South East,,Incineration without EfW,Undefined,Units,E12000008,0.0
2012/13,South East,,Recycled-composted,Undefined,Units,E12000008,44.3
2012/13,South East,,Other,Undefined,Units,E12000008,0.2
2012/13,North East,,Landfill,Undefined,Units,E12000001,30.5
2012/13,North East,,Incineration with EfW,Undefined,Units,E12000001,29.7
2012/13,North East,,Incineration without EfW,Undefined,Units,E12000001,0.0
2012/13,North East,,Recycled-composted,Undefined,Units,E12000001,37.6
2012/13,North East,,Other,Undefined,Units,E12000001,2.1999999999999997
2012/13,Yorkshire and Humber,,Landfill,Undefined,Units,,38.2
2012/13,Yorkshire and Humber,,Incineration with EfW,Undefined,Units,,18.5
2012/13,Yorkshire and Humber,,Incineration without EfW,Undefined,Units,,0.0
2012/13,Yorkshire and Humber,,Recycled-composted,Undefined,Units,,42.4
2012/13,Yorkshire and Humber,,Other,Undefined,Units,,1.0
2012/13,West Midlands,,Landfill,Undefined,Units,E12000005,23.200000000000003
2012/13,West Midlands,,Incineration with EfW,Undefined,Units,E12000005,34.300000000000004
2012/13,West Midlands,,Incineration without EfW,Undefined,Units,E12000005,0.0
2012/13,West Midlands,,Recycled-composted,Undefined,Units,E12000005,42.0
2012/13,West Midlands,,Other,Undefined,Units,E12000005,0.5
2012/13,London,,Landfill,Undefined,Units,E12000007,25.5
2012/13,London,,Incineration with EfW,Undefined,Units,E12000007,40.9
2012/13,London,,Incineration without EfW,Undefined,Units,E12000007,0.0
2012/13,London,,Recycled-composted,Undefined,Units,E12000007,30.4
2012/13,London,,Other,Undefined,Units,E12000007,3.2
2012/13,South West,,Landfill,Undefined,Units,E12000009,42.8
2012/13,South West,,Incineration with EfW,Undefined,Units,E12000009,8.4
2012/13,South West,,Incineration without EfW,Undefined,Units,E12000009,0.1
2012/13,South West,,Recycled-composted,Undefined,Units,E12000009,46.1
2012/13,South West,,Other,Undefined,Units,E12000009,2.6
2013/14,,,Landfill,Undefined,Units,,30.9
2013/14,,,Incineration with EfW,Undefined,Units,,24.2
2013/14,,,Incineration without EfW,Undefined,Units,,0.2
2013/14,,,Recycled-composted,Undefined,Units,,42.6
2013/14,,,Other,Undefined,Units,,2.1
2013/14,North West,,Landfill,Undefined,Units,E12000002,40.300000000000004
2013/14,North West,,Incineration with EfW,Undefined,Units,E12000002,9.4
