Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,18.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,24.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,23.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,19.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,23.0
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,16.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,9.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,18.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,22.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,25.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,17.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,14.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,9.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,16.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,19.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,17.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,18.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,14.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,8.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.5
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,East,,,,Undefined,Units,Percentage (%),E12000006,21.1
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,East,,,,Undefined,Units,Percentage (%),E12000006,19.5
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,17.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,15.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,15.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,East,,,,Undefined,Units,Percentage (%),E12000006,7.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,East,,,,Undefined,Units,Percentage (%),E12000006,14.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,12.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,15.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,14.1
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,8.0
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,London,,,,Undefined,Units,Percentage (%),E12000007,13.6
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,21.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,21.0
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,13.3
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,7.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,15.1
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,24.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,23.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,19.0
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,7.5
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,16.3
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,24.5
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,21.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,17.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,11.8
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,22.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.7
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,19.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,20.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,10.1
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,17.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,23.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,24.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,20.5
