Year,Neonatal period,Age,Birthweight (grams),Country,Region,Country of birth,Ethnic group,Sex,Units,Unit multiplier,Observation status,GeoCode,Value
2007,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.3
2007,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2007,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2007,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2007,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,16.4
2007,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2007,Early neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2007,Early neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2007,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.5
2007,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.3
2007,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.7
2007,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.8
2007,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,2.5
2007,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.0
2007,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.2
2007,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.9
2007,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.6
2007,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.3
2007,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,1.7
2007,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.9
2007,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,2.5
2007,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,2.3
2007,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,2.7
2007,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.1
2007,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2007,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2007,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2007,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2007,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2007,Late neonatal,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.1
2007,Late neonatal,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.0
2007,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,55.3
2007,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,11.1
2007,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2007,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.3
2007,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2007,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2007,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2007,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2007,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2007,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2007,Late neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2007,Late neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2007,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.7
2007,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2007,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.8
2007,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,1.0
2007,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,1.0
2007,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,0.7
2007,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,0.7
2007,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,0.8
2008,,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.0
2008,,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2008,,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2008,,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2008,,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2008,,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2008,,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,30.8
2008,,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,151.4
2008,,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,279.5
2008,,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,45.2
2008,,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,12.9
2008,,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.3
2008,,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.5
2008,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2008,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2008,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2008,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,24.2
2008,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2008,,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2008,,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2008,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,3.2
2008,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.8
2008,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,3.5
2008,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,3.6
2008,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.8
2008,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,3.1
2008,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,3.4
2008,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.73977870278688
2008,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.7
2008,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,4.4
2008,,,,England,Yorkshire and The Humber,,,,"Rate per 1,000 live births",Units,Normal value,E12000003,3.4
2008,,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,3.6
2008,,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.5
2008,,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.7
2008,,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.8
2008,,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,2.6
2008,,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,3.0
2008,,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.9
2008,,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,2.5
2008,,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,3.4
2008,,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,3.2
2008,,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,2.8
2008,,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,3.5
2008,Early neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2008,Early neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2008,Early neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2008,Early neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2008,Early neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2008,Early neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2008,Early neonatal,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,24.2
2008,Early neonatal,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,122.2
2008,Early neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,230.1
2008,Early neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,32.7
2008,Early neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,9.0
2008,Early neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2008,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.0
2008,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2008,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2008,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2008,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,21.1
2008,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2008,Early neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2008,Early neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2008,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.5
2008,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.2
2008,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.7
2008,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.9
2008,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,3.0
2008,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,2.9
2008,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.0
2008,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.7
2008,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.4
2008,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.1
2008,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,1.7
2008,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.5
2008,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,2.4
2008,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,2.2
2008,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,2.7
2008,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.2
2008,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2008,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2008,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2008,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2008,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2008,Late neonatal,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.6
2008,Late neonatal,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.2
2008,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,49.4
2008,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,12.5
2008,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.9
2008,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.4
2008,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2008,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2008,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2008,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2008,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,3.1
2008,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2008,Late neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2008,Late neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2008,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.7
2008,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2008,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.8
2008,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,0.8
2008,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,0.8
2008,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,0.7
2008,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,0.7
2008,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,0.8
2009,,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2009,,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2009,,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2009,,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2009,,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2009,,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.9
2009,,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.3
2009,,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,141.5
