Year,Occupation minor group,Occupation unit group,Country,Region,Observation status,GeoCode,Value
2019,223 Nursing and Midwifery Professionals,2231 Nurses,,,Normal Value,K02000001,100.049692495032
2020,223 Nursing and Midwifery Professionals,2231 Nurses,,,Normal Value,K02000001,93.6178365472526
2004,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,7.27268311498492
2005,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.02516572681806
2006,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,5.78690698156954
2007,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.45802305400073
2008,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.24355304622953
2009,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,5.42880439449188
2010,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,5.51311343425284
2011,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,5.68853875581702
2012,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,5.87080800370081
2013,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,7.39404358935329
2014,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.84244929218732
2015,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,7.20319083230705
2016,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.70240735544118
2017,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,7.43486216560515
2018,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.39717741480277
2019,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.67696586155683
2020,223 Nursing and Midwifery Professionals,2232 Midwives,,,Normal Value,K02000001,6.99152314341743
2004,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,2.81899873034966
2005,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,2.99603021031338
2006,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.79765770665501
2007,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.58779058555596
2008,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.52615172040942
2009,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.27655649845072
2010,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.36204316366286
2011,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,2.68625441246915
2012,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.45341647276518
2013,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.61902555428262
2014,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.59151184567298
2015,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,4.59222613829383
2016,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.83865148538904
2017,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,4.57297021183861
2018,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,3.67273244520441
2019,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,4.25170023471332
2020,321 Health Associate Professionals,3213 Paramedics,,,Normal Value,K02000001,5.1728326882001
2004,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.23435447364423
2005,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.60560735027844
2006,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.4302866687402
2007,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.04372089761628
2008,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.1807755761004
2009,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.642462058519749
2010,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.13130362379177
2011,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.979692785724043
2012,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.690683294553036
2013,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.764363155861416
2014,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.897877961418246
2015,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,0.93687556667533
2016,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.23385226316076
2017,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.31737883586079
2018,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.30953984726551
2019,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.30245746626781
2020,321 Health Associate Professionals,3216 Dispensing opticians,,,Normal Value,K02000001,1.80378315640407
2004,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,2.16846056180743
2005,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,2.63187184220899
2006,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,2.74549280091509
2007,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,2.62561038306595
2008,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,3.36440164149156
2009,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,3.51747977039562
2010,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,3.37797701751908
2011,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.51922801156575
2012,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.75629632385386
2013,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.11820149280436
2014,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.70611897019219
2015,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.19290212626828
2016,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.72215063678811
2017,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,5.10295020327685
2018,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,5.11774193184221
2019,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.94035590653308
2020,321 Health Associate Professionals,3217 Pharmaceutical technicians,,,Normal Value,K02000001,4.42746774753726
2004,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.28770767763812
2005,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.66100735871367
2006,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.90198751813484
2007,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.90354632714208
2008,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.09797797520345
2009,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.11945110740061
2010,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.48507851948239
2011,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.05647889405958
2012,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.7295318752695
2013,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.6781263006848
2014,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.85168740372581
2015,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.75948094267621
2016,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,5.91030466797995
2017,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.32947532631966
2018,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.18644686466809
2019,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.28772569922392
2020,321 Health Associate Professionals,3218 Medical and dental technicians,,,Normal Value,K02000001,6.94680124697766
2004,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,3.63634155749246
2005,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,3.69124164033084
2006,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,4.19221954630748
2007,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,4.61520334414699
2008,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,4.36725213078231
2009,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,4.64178837280518
2010,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,4.22247127189885
2011,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,7.53731385145756
2012,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,7.33066133082427
2013,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,7.37844434127448
2014,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,7.55455939951903
2015,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,9.1998108924348
2016,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,8.94162072191812
2017,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,9.28222099290419
2018,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,10.190327317227
2019,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,8.06924798067069
2020,321 Health Associate Professionals,3219 Health associate professionals n.e.c.,,,Normal Value,K02000001,8.42262382949008
2004,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,52.8343686372638
2005,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,56.7521256457283
2006,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,59.8840157279128
2007,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,58.6597097107296
2008,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,59.3640714551201
2009,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,65.2535661428328
2010,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,64.5486650203908
2011,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,70.1035297136626
2012,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,71.0176701272779
2013,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,72.6434725755668
2014,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,75.7963244324232
2015,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,76.7344742785914
2016,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,75.6132831640376
2017,221 Health Professionals (not including Veterinarians),,England,,Normal Value,E92000001,83.5139806359037
