Year,Series,Units,Decent homes criteria,Sub-national area,Region,Urbanisation sub-category,Age of oldest person,Age of youngest person,Deprivation decile,Disability status (household),Ethnicity of household reference person (hrp),Household composition,Income quintile (household),Length of residence,Poverty status,Workless households,Observation status,GeoCode,Value
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 9,,,,,,,,Normal value,,10.2
2010,Dwellings (%),Percentage (%),,,,,,,Decile 8,,,,,,,,Normal value,,28.5
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 8,,,,,,,,Normal value,,16.6
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 8,,,,,,,,Normal value,,6.9
2010,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 8,,,,,,,,Normal value,,3.3
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 8,,,,,,,,Normal value,,9.4
2010,Dwellings (%),Percentage (%),,,,,,,Decile 7,,,,,,,,Normal value,,27.1
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 7,,,,,,,,Normal value,,17.0
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 7,,,,,,,,Normal value,,5.3
2010,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 7,,,,,,,,Normal value,,2.8
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 7,,,,,,,,Normal value,,10.7
2010,Dwellings (%),Percentage (%),,,,,,,Decile 6,,,,,,,,Normal value,,27.0
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 6,,,,,,,,Normal value,,18.5
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 6,,,,,,,,Normal value,,5.0
2010,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 6,,,,,,,,Normal value,,2.6
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 6,,,,,,,,Normal value,,11.6
2010,Dwellings (%),Percentage (%),,,,,,,Decile 5,,,,,,,,Normal value,,29.8
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 5,,,,,,,,Normal value,,20.7
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 5,,,,,,,,Normal value,,6.2
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 5,,,,,,,,Normal value,,11.2
2010,Dwellings (%),Percentage (%),,,,,,,Decile 4,,,,,,,,Normal value,,26.4
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 4,,,,,,,,Normal value,,18.4
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 4,,,,,,,,Normal value,,4.3
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 4,,,,,,,,Normal value,,11.4
2010,Dwellings (%),Percentage (%),,,,,,,Decile 3,,,,,,,,Normal value,,25.4
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 3,,,,,,,,Normal value,,16.1
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 3,,,,,,,,Normal value,,4.6
2010,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 3,,,,,,,,Normal value,,2.5
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 3,,,,,,,,Normal value,,10.0
2010,Dwellings (%),Percentage (%),,,,,,,Decile 2,,,,,,,,Normal value,,23.3
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 2,,,,,,,,Normal value,,15.3
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 2,,,,,,,,Normal value,,4.4
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 2,,,,,,,,Normal value,,7.8
2010,Dwellings (%),Percentage (%),,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,19.6
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,13.4
2010,Dwellings (%),Percentage (%),Repair,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,3.2
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,6.3
2010,Dwellings (%),Percentage (%),,Northern,,,,,,,,,,,,,Normal value,,24.6
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Northern,,,,,,,,,,,,,Normal value,,16.4
2010,Dwellings (%),Percentage (%),Repair,Northern,,,,,,,,,,,,,Normal value,,6.2
2010,Dwellings (%),Percentage (%),Modern facilities and services,Northern,,,,,,,,,,,,,Normal value,,2.1
2010,Dwellings (%),Percentage (%),Thermal comfort,Northern,,,,,,,,,,,,,Normal value,,8.1
2010,Dwellings (%),Percentage (%),,London and South East,,,,,,,,,,,,,Normal value,,25.4
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),London and South East,,,,,,,,,,,,,Normal value,,14.0
2010,Dwellings (%),Percentage (%),Repair,London and South East,,,,,,,,,,,,,Normal value,,5.3
2010,Dwellings (%),Percentage (%),Modern facilities and services,London and South East,,,,,,,,,,,,,Normal value,,2.7
2010,Dwellings (%),Percentage (%),Thermal comfort,London and South East,,,,,,,,,,,,,Normal value,,10.1
2010,Dwellings (%),Percentage (%),,Rest of England,,,,,,,,,,,,,Normal value,,28.7
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Rest of England,,,,,,,,,,,,,Normal value,,19.7
2010,Dwellings (%),Percentage (%),Repair,Rest of England,,,,,,,,,,,,,Normal value,,5.4
2010,Dwellings (%),Percentage (%),Modern facilities and services,Rest of England,,,,,,,,,,,,,Normal value,,2.3
2010,Dwellings (%),Percentage (%),Thermal comfort,Rest of England,,,,,,,,,,,,,Normal value,,11.0
2010,Dwellings (%),Percentage (%),,,,,,,,,,,,,,,Normal value,,26.5
2010,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,,Normal value,,17.0
2010,Dwellings (%),Percentage (%),Repair,,,,,,,,,,,,,,Normal value,,5.6
2010,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,,Normal value,,2.3
2010,Dwellings (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,,Normal value,,9.9
2011,Dwellings (%),Percentage (%),,,,City centre,,,,,,,,,,,Normal value,,32.3
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,City centre,,,,,,,,,,,Normal value,,17.9
2011,Dwellings (%),Percentage (%),Repair,,,City centre,,,,,,,,,,,Normal value,,8.6
2011,Dwellings (%),Percentage (%),Thermal comfort,,,City centre,,,,,,,,,,,Normal value,,14.2
2011,Dwellings (%),Percentage (%),,,,Other urban centre,,,,,,,,,,,Normal value,,29.0
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other urban centre,,,,,,,,,,,Normal value,,17.5
2011,Dwellings (%),Percentage (%),Repair,,,Other urban centre,,,,,,,,,,,Normal value,,8.0
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,Other urban centre,,,,,,,,,,,Normal value,,2.8
2011,Dwellings (%),Percentage (%),Thermal comfort,,,Other urban centre,,,,,,,,,,,Normal value,,10.0
2011,Dwellings (%),Percentage (%),,,,Suburban residential,,,,,,,,,,,Normal value,,20.0
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Suburban residential,,,,,,,,,,,Normal value,,11.7
2011,Dwellings (%),Percentage (%),Repair,,,Suburban residential,,,,,,,,,,,Normal value,,4.5
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,Suburban residential,,,,,,,,,,,Normal value,,1.2
2011,Dwellings (%),Percentage (%),Thermal comfort,,,Suburban residential,,,,,,,,,,,Normal value,,7.0
2011,Dwellings (%),Percentage (%),,,,Rural residential,,,,,,,,,,,Normal value,,22.1
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Rural residential,,,,,,,,,,,Normal value,,15.9
2011,Dwellings (%),Percentage (%),Repair,,,Rural residential,,,,,,,,,,,Normal value,,3.3
2011,Dwellings (%),Percentage (%),Thermal comfort,,,Rural residential,,,,,,,,,,,Normal value,,10.2
2011,Dwellings (%),Percentage (%),,,,Village centre,,,,,,,,,,,Normal value,,32.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Village centre,,,,,,,,,,,Normal value,,22.8
2011,Dwellings (%),Percentage (%),Thermal comfort,,,Village centre,,,,,,,,,,,Normal value,,13.7
2011,Dwellings (%),Percentage (%),,,,Other rural area,,,,,,,,,,,Normal value,,51.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other rural area,,,,,,,,,,,Normal value,,43.3
2011,Dwellings (%),Percentage (%),Repair,,,Other rural area,,,,,,,,,,,Normal value,,9.8
2011,Dwellings (%),Percentage (%),Thermal comfort,,,Other rural area,,,,,,,,,,,Normal value,,19.6
2011,Dwellings (%),Percentage (%),,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,25.7
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,15.6
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,6.9
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,1.8
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,9.0
2011,Dwellings (%),Percentage (%),,,,,,,Decile 9,,,,,,,,Normal value,,25.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 9,,,,,,,,Normal value,,13.7
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 9,,,,,,,,Normal value,,7.7
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 9,,,,,,,,Normal value,,2.0
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 9,,,,,,,,Normal value,,8.7
2011,Dwellings (%),Percentage (%),,,,,,,Decile 8,,,,,,,,Normal value,,27.5
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 8,,,,,,,,Normal value,,17.7
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 8,,,,,,,,Normal value,,6.9
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 8,,,,,,,,Normal value,,2.7
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 8,,,,,,,,Normal value,,8.7
2011,Dwellings (%),Percentage (%),,,,,,,Decile 7,,,,,,,,Normal value,,22.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 7,,,,,,,,Normal value,,13.6
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 7,,,,,,,,Normal value,,4.8
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 7,,,,,,,,Normal value,,1.9
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 7,,,,,,,,Normal value,,8.7
2011,Dwellings (%),Percentage (%),,,,,,,Decile 6,,,,,,,,Normal value,,23.5
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 6,,,,,,,,Normal value,,15.3
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 6,,,,,,,,Normal value,,5.0
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 6,,,,,,,,Normal value,,9.3
2011,Dwellings (%),Percentage (%),,,,,,,Decile 5,,,,,,,,Normal value,,25.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 5,,,,,,,,Normal value,,15.4
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 5,,,,,,,,Normal value,,5.8
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 5,,,,,,,,Normal value,,10.1
2011,Dwellings (%),Percentage (%),,,,,,,Decile 4,,,,,,,,Normal value,,23.9
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 4,,,,,,,,Normal value,,15.7
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 4,,,,,,,,Normal value,,4.6
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 4,,,,,,,,Normal value,,9.8
2011,Dwellings (%),Percentage (%),,,,,,,Decile 3,,,,,,,,Normal value,,22.9
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 3,,,,,,,,Normal value,,16.3
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 3,,,,,,,,Normal value,,2.9
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 3,,,,,,,,Normal value,,9.1
2011,Dwellings (%),Percentage (%),,,,,,,Decile 2,,,,,,,,Normal value,,21.4
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 2,,,,,,,,Normal value,,12.7
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 2,,,,,,,,Normal value,,4.4
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 2,,,,,,,,Normal value,,8.5
2011,Dwellings (%),Percentage (%),,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,17.4
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,11.3
2011,Dwellings (%),Percentage (%),Repair,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,3.2
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,5.4
2011,Dwellings (%),Percentage (%),,Northern,,,,,,,,,,,,,Normal value,,23.1
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Northern,,,,,,,,,,,,,Normal value,,14.4
2011,Dwellings (%),Percentage (%),Repair,Northern,,,,,,,,,,,,,Normal value,,6.7
2011,Dwellings (%),Percentage (%),Modern facilities and services,Northern,,,,,,,,,,,,,Normal value,,1.2
2011,Dwellings (%),Percentage (%),Thermal comfort,Northern,,,,,,,,,,,,,Normal value,,7.3
2011,Dwellings (%),Percentage (%),,London and South East,,,,,,,,,,,,,Normal value,,20.9
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),London and South East,,,,,,,,,,,,,Normal value,,11.3
2011,Dwellings (%),Percentage (%),Repair,London and South East,,,,,,,,,,,,,Normal value,,4.5
2011,Dwellings (%),Percentage (%),Modern facilities and services,London and South East,,,,,,,,,,,,,Normal value,,2.0
2011,Dwellings (%),Percentage (%),Thermal comfort,London and South East,,,,,,,,,,,,,Normal value,,8.6
2011,Dwellings (%),Percentage (%),,Rest of England,,,,,,,,,,,,,Normal value,,25.9
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Rest of England,,,,,,,,,,,,,Normal value,,17.5
2011,Dwellings (%),Percentage (%),Repair,Rest of England,,,,,,,,,,,,,Normal value,,4.7
2011,Dwellings (%),Percentage (%),Modern facilities and services,Rest of England,,,,,,,,,,,,,Normal value,,1.7
2011,Dwellings (%),Percentage (%),Thermal comfort,Rest of England,,,,,,,,,,,,,Normal value,,9.8
2011,Dwellings (%),Percentage (%),,,,,,,,,,,,,,,Normal value,,23.6
2011,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,,Normal value,,14.7
2011,Dwellings (%),Percentage (%),Repair,,,,,,,,,,,,,,Normal value,,5.2
2011,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,,Normal value,,1.6
2011,Dwellings (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,,Normal value,,8.7
2012,Dwellings (%),Percentage (%),,,,City centre,,,,,,,,,,,Normal value,,30.4
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,City centre,,,,,,,,,,,Normal value,,17.6
2012,Dwellings (%),Percentage (%),Repair,,,City centre,,,,,,,,,,,Normal value,,5.8
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,City centre,,,,,,,,,,,Normal value,,3.2
2012,Dwellings (%),Percentage (%),Thermal comfort,,,City centre,,,,,,,,,,,Normal value,,15.2
2012,Dwellings (%),Percentage (%),,,,Other urban centre,,,,,,,,,,,Normal value,,28.4
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other urban centre,,,,,,,,,,,Normal value,,17.7
2012,Dwellings (%),Percentage (%),Repair,,,Other urban centre,,,,,,,,,,,Normal value,,7.0
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,Other urban centre,,,,,,,,,,,Normal value,,3.1
2012,Dwellings (%),Percentage (%),Thermal comfort,,,Other urban centre,,,,,,,,,,,Normal value,,9.1
2012,Dwellings (%),Percentage (%),,,,Suburban residential,,,,,,,,,,,Normal value,,17.7
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Suburban residential,,,,,,,,,,,Normal value,,9.9
2012,Dwellings (%),Percentage (%),Repair,,,Suburban residential,,,,,,,,,,,Normal value,,4.1
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,Suburban residential,,,,,,,,,,,Normal value,,1.2
2012,Dwellings (%),Percentage (%),Thermal comfort,,,Suburban residential,,,,,,,,,,,Normal value,,5.9
2012,Dwellings (%),Percentage (%),,,,Rural residential,,,,,,,,,,,Normal value,,21.4
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Rural residential,,,,,,,,,,,Normal value,,14.3
2012,Dwellings (%),Percentage (%),Repair,,,Rural residential,,,,,,,,,,,Normal value,,3.5
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,Rural residential,,,,,,,,,,,Normal value,,1.4
2012,Dwellings (%),Percentage (%),Thermal comfort,,,Rural residential,,,,,,,,,,,Normal value,,8.9
2012,Dwellings (%),Percentage (%),,,,Village centre,,,,,,,,,,,Normal value,,33.2
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Village centre,,,,,,,,,,,Normal value,,23.9
2012,Dwellings (%),Percentage (%),Repair,,,Village centre,,,,,,,,,,,Normal value,,5.5
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,Village centre,,,,,,,,,,,Normal value,,2.2
2012,Dwellings (%),Percentage (%),Thermal comfort,,,Village centre,,,,,,,,,,,Normal value,,11.3
2012,Dwellings (%),Percentage (%),,,,Other rural area,,,,,,,,,,,Normal value,,45.4
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other rural area,,,,,,,,,,,Normal value,,37.6
2012,Dwellings (%),Percentage (%),Repair,,,Other rural area,,,,,,,,,,,Normal value,,8.1
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,Other rural area,,,,,,,,,,,Normal value,,1.8
2012,Dwellings (%),Percentage (%),Thermal comfort,,,Other rural area,,,,,,,,,,,Normal value,,17.5
2012,Dwellings (%),Percentage (%),,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,26.0
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,15.7
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,6.5
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,2.0
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,8.0
2012,Dwellings (%),Percentage (%),,,,,,,Decile 9,,,,,,,,Normal value,,22.9
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 9,,,,,,,,Normal value,,12.8
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 9,,,,,,,,Normal value,,6.8
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 9,,,,,,,,Normal value,,2.6
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 9,,,,,,,,Normal value,,7.5
2012,Dwellings (%),Percentage (%),,,,,,,Decile 8,,,,,,,,Normal value,,24.2
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 8,,,,,,,,Normal value,,15.2
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 8,,,,,,,,Normal value,,5.5
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 8,,,,,,,,Normal value,,2.2
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 8,,,,,,,,Normal value,,7.5
2012,Dwellings (%),Percentage (%),,,,,,,Decile 7,,,,,,,,Normal value,,23.0
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 7,,,,,,,,Normal value,,14.4
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 7,,,,,,,,Normal value,,5.2
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 7,,,,,,,,Normal value,,2.4
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 7,,,,,,,,Normal value,,8.6
2012,Dwellings (%),Percentage (%),,,,,,,Decile 6,,,,,,,,Normal value,,25.4
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 6,,,,,,,,Normal value,,16.6
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 6,,,,,,,,Normal value,,5.7
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 6,,,,,,,,Normal value,,0.7
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 6,,,,,,,,Normal value,,8.8
2012,Dwellings (%),Percentage (%),,,,,,,Decile 5,,,,,,,,Normal value,,24.1
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 5,,,,,,,,Normal value,,14.6
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 5,,,,,,,,Normal value,,4.6
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 5,,,,,,,,Normal value,,1.2
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 5,,,,,,,,Normal value,,9.0
2012,Dwellings (%),Percentage (%),,,,,,,Decile 4,,,,,,,,Normal value,,23.6
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 4,,,,,,,,Normal value,,14.4
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 4,,,,,,,,Normal value,,3.5
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 4,,,,,,,,Normal value,,1.6
2012,Dwellings (%),Percentage (%),Thermal comfort,,,,,,Decile 4,,,,,,,,Normal value,,9.8
2012,Dwellings (%),Percentage (%),,,,,,,Decile 3,,,,,,,,Normal value,,19.6
2012,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 3,,,,,,,,Normal value,,13.6
2012,Dwellings (%),Percentage (%),Repair,,,,,,Decile 3,,,,,,,,Normal value,,3.1
2012,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,Decile 3,,,,,,,,Normal value,,1.6
