Year,Country,Cause of death,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Lung diseases due to external agents (J60-J70),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,1.18006632
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other diseases of pleura (J90-J94),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Female,35 to 39,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,England,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,65.19972991
2013,England,Malignant neoplasms (C00-C97),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,36.35986557
2013,England,Diabetes mellitus (E10-E14),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,1.504000245
2013,England,IX diseases of the circulatory system (I00-I99),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,23.98484601
2013,England,Other diseases of upper respiratory tract (J30-J39),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.026385969
2013,England,Chronic lower respiratory diseases (J40-J47),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,2.058105598
2013,England,Lung diseases due to external agents (J60-J70),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.44856147700000004
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.31663163
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.105543877
2013,England,Other diseases of pleura (J90-J94),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.052771938
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,Other respiratory disorders (J98),,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.3430176
2013,England,,Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,69.13109983
2013,England,Malignant neoplasms (C00-C97),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,29.87869569
2013,England,Diabetes mellitus (E10-E14),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,2.077128577
2013,England,IX diseases of the circulatory system (I00-I99),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,33.44709607
2013,England,Other diseases of upper respiratory tract (J30-J39),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.053259707
2013,England,Chronic lower respiratory diseases (J40-J47),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,2.236907699
2013,England,Lung diseases due to external agents (J60-J70),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.639116485
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.26629853600000003
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.106519414
2013,England,Other diseases of pleura (J90-J94),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.106519414
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,Other respiratory disorders (J98),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.319558243
2013,England,,Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,61.33971587
2013,England,Malignant neoplasms (C00-C97),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,42.72339972
2013,England,Diabetes mellitus (E10-E14),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.9412744120000001
2013,England,IX diseases of the circulatory system (I00-I99),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,14.69433944
2013,England,Other diseases of upper respiratory tract (J30-J39),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,Chronic lower respiratory diseases (J40-J47),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,1.882548825
2013,England,Lung diseases due to external agents (J60-J70),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.261465115
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.36605116
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.104586046
2013,England,Other diseases of pleura (J90-J94),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,Other respiratory disorders (J98),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.36605116
2013,,,,40 to 44,"Rate per 100,000 population",Units,Undefined,,65.19529923
2013,,Malignant neoplasms (C00-C97),,40 to 44,"Rate per 100,000 population",Units,Undefined,,36.27802941
2013,,Diabetes mellitus (E10-E14),,40 to 44,"Rate per 100,000 population",Units,Undefined,,1.527232432
2013,,IX diseases of the circulatory system (I00-I99),,40 to 44,"Rate per 100,000 population",Units,Undefined,,24.06016995
2013,,Other diseases of upper respiratory tract (J30-J39),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.025036597
2013,,Chronic lower respiratory diseases (J40-J47),,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.053000974
2013,,Lung diseases due to external agents (J60-J70),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.42562215299999995
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.300439167
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.125182986
2013,,Other diseases of pleura (J90-J94),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.050073194
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,Other respiratory disorders (J98),,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.350512361
2013,,,Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,69.47783915
2013,,Malignant neoplasms (C00-C97),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,29.93513885
2013,,Diabetes mellitus (E10-E14),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.174342855
2013,,IX diseases of the circulatory system (I00-I99),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,33.72759732
2013,,Other diseases of upper respiratory tract (J30-J39),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.050566112999999996
2013,,Chronic lower respiratory diseases (J40-J47),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,2.2249089680000003
2013,,Lung diseases due to external agents (J60-J70),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.606793355
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.252830565
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.10113222599999999
2013,,Other diseases of pleura (J90-J94),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.10113222599999999
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,Other respiratory disorders (J98),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.30339667800000003
2013,,,Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,60.99544567
2013,,Malignant neoplasms (C00-C97),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,42.4984528
2013,,Diabetes mellitus (E10-E14),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.892616278
2013,,IX diseases of the circulatory system (I00-I99),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,14.57939921
2013,,Other diseases of upper respiratory tract (J30-J39),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,Chronic lower respiratory diseases (J40-J47),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,1.884412143
2013,,Lung diseases due to external agents (J60-J70),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.24794896600000002
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.34712855299999995
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.14876938
2013,,Other diseases of pleura (J90-J94),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,Other respiratory disorders (J98),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,,0.396718346
2013,Wales,,,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,65.11309116
2013,Wales,Malignant neoplasms (C00-C97),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,34.75962009
2013,Wales,Diabetes mellitus (E10-E14),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,1.958288456
2013,Wales,IX diseases of the circulatory system (I00-I99),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,25.45774993
2013,Wales,Other diseases of upper respiratory tract (J30-J39),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,1.958288456
2013,Wales,Lung diseases due to external agents (J60-J70),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.489572114
2013,Wales,Other diseases of pleura (J90-J94),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.489572114
2013,Wales,,Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,75.9870822
2013,Wales,Malignant neoplasms (C00-C97),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,30.9947309
2013,Wales,Diabetes mellitus (E10-E14),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,3.9993201160000003
2013,Wales,IX diseases of the circulatory system (I00-I99),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,38.99337113
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,1.9996600580000001
2013,Wales,Lung diseases due to external agents (J60-J70),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other diseases of pleura (J90-J94),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Male,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,,Female,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,54.67993055
2013,Wales,Malignant neoplasms (C00-C97),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,38.37188109
2013,Wales,Diabetes mellitus (E10-E14),Female,40 to 44,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
