Year,Country,Region,Sex,Age,Units,Observation status,GeoCode,Value
1982,Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,W92000004,7.5
1982,Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,W92000004,10.1999999999999
1982,Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,W92000004,9.19999999999999
1982,Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,W92000004,10.1
1982,Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,W92000004,17.3999999999999
1982,Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,W92000004,19.5
1982,Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,W92000004,25.2
1982,Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,W92000004,11.0
1982,Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,W92000004,14.0
1982,Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,W92000004,11.1
1982,Wales,,Female,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,Female,90 and over,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,Male,,"Rate per 100,000 population",Normal value,W92000004,20.9
1982,Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,W92000004,6.8
1982,Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,W92000004,17.2
1982,Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,W92000004,16.8
1982,Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,W92000004,21.8
1982,Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,W92000004,13.9
1982,Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,W92000004,23.6
1982,Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,W92000004,18.2
1982,Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,W92000004,33.4
1982,Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,W92000004,28.1
1982,Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,W92000004,21.1
1982,Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,W92000004,27.9
1982,Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,W92000004,28.7
1982,Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,W92000004,33.2
1982,Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,W92000004,38.4
1982,Wales,,Male,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,Male,90 and over,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,,,"Rate per 100,000 population",Normal value,W92000004,14.9
1982,Wales,,,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,,15 to 19,"Rate per 100,000 population",Normal value,W92000004,4.7
1982,Wales,,,20 to 24,"Rate per 100,000 population",Normal value,W92000004,9.6
1982,Wales,,,25 to 29,"Rate per 100,000 population",Normal value,W92000004,11.3
1982,Wales,,,30 to 34,"Rate per 100,000 population",Normal value,W92000004,14.6
1982,Wales,,,35 to 39,"Rate per 100,000 population",Normal value,W92000004,10.7
1982,Wales,,,40 to 44,"Rate per 100,000 population",Normal value,W92000004,17.0
1982,Wales,,,45 to 49,"Rate per 100,000 population",Normal value,W92000004,13.7
1982,Wales,,,50 to 54,"Rate per 100,000 population",Normal value,W92000004,21.7
1982,Wales,,,55 to 59,"Rate per 100,000 population",Normal value,W92000004,22.6
1982,Wales,,,60 to 64,"Rate per 100,000 population",Normal value,W92000004,20.2
1982,Wales,,,65 to 69,"Rate per 100,000 population",Normal value,W92000004,26.4
1982,Wales,,,70 to 74,"Rate per 100,000 population",Normal value,W92000004,18.3999999999999
1982,Wales,,,75 to 79,"Rate per 100,000 population",Normal value,W92000004,21.0
1982,Wales,,,80 to 84,"Rate per 100,000 population",Normal value,W92000004,19.3999999999999
1982,Wales,,,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
1982,Wales,,,90 and over,"Rate per 100,000 population",Missing value,W92000004,
1982,,,Female,,"Rate per 100,000 population",Normal value,,10.2
1982,,,Female,10 to 14,"Rate per 100,000 population",Low reliability,,0.2
1982,,,Female,15 to 19,"Rate per 100,000 population",Normal value,,1.9
1982,,,Female,20 to 24,"Rate per 100,000 population",Normal value,,4.9
1982,,,Female,25 to 29,"Rate per 100,000 population",Normal value,,6.1
1982,,,Female,30 to 34,"Rate per 100,000 population",Normal value,,6.9
1982,,,Female,35 to 39,"Rate per 100,000 population",Normal value,,8.2
1982,,,Female,40 to 44,"Rate per 100,000 population",Normal value,,10.5
1982,,,Female,45 to 49,"Rate per 100,000 population",Normal value,,12.2
1982,,,Female,50 to 54,"Rate per 100,000 population",Normal value,,14.3
1982,,,Female,55 to 59,"Rate per 100,000 population",Normal value,,15.2
1982,,,Female,60 to 64,"Rate per 100,000 population",Normal value,,14.6
1982,,,Female,65 to 69,"Rate per 100,000 population",Normal value,,14.9
1982,,,Female,70 to 74,"Rate per 100,000 population",Normal value,,16.8
1982,,,Female,75 to 79,"Rate per 100,000 population",Normal value,,14.7
1982,,,Female,80 to 84,"Rate per 100,000 population",Normal value,,15.3
1982,,,Female,85 to 89,"Rate per 100,000 population",Normal value,,12.3
1982,,,Female,90 and over,"Rate per 100,000 population",Normal value,,9.2
1982,,,Male,,"Rate per 100,000 population",Normal value,,19.3
1982,,,Male,10 to 14,"Rate per 100,000 population",Low reliability,,0.2
1982,,,Male,15 to 19,"Rate per 100,000 population",Normal value,,5.8
1982,,,Male,20 to 24,"Rate per 100,000 population",Normal value,,13.6
1982,,,Male,25 to 29,"Rate per 100,000 population",Normal value,,18.6
1982,,,Male,30 to 34,"Rate per 100,000 population",Normal value,,18.5
1982,,,Male,35 to 39,"Rate per 100,000 population",Normal value,,18.4
1982,,,Male,40 to 44,"Rate per 100,000 population",Normal value,,20.2
1982,,,Male,45 to 49,"Rate per 100,000 population",Normal value,,24.1
1982,,,Male,50 to 54,"Rate per 100,000 population",Normal value,,21.8
1982,,,Male,55 to 59,"Rate per 100,000 population",Normal value,,24.9
1982,,,Male,60 to 64,"Rate per 100,000 population",Normal value,,20.7
1982,,,Male,65 to 69,"Rate per 100,000 population",Normal value,,22.9
1982,,,Male,70 to 74,"Rate per 100,000 population",Normal value,,22.8
1982,,,Male,75 to 79,"Rate per 100,000 population",Normal value,,25.6
1982,,,Male,80 to 84,"Rate per 100,000 population",Normal value,,30.7
1982,,,Male,85 to 89,"Rate per 100,000 population",Normal value,,38.8
1982,,,Male,90 and over,"Rate per 100,000 population",Normal value,,19.9
1982,,,,,"Rate per 100,000 population",Normal value,,14.4
1982,,,,10 to 14,"Rate per 100,000 population",Low reliability,,0.2
1982,,,,15 to 19,"Rate per 100,000 population",Normal value,,3.9
1982,,,,20 to 24,"Rate per 100,000 population",Normal value,,9.3
1982,,,,25 to 29,"Rate per 100,000 population",Normal value,,12.4
1982,,,,30 to 34,"Rate per 100,000 population",Normal value,,12.8
1982,,,,35 to 39,"Rate per 100,000 population",Normal value,,13.3
1982,,,,40 to 44,"Rate per 100,000 population",Normal value,,15.4
1982,,,,45 to 49,"Rate per 100,000 population",Normal value,,18.1
1982,,,,50 to 54,"Rate per 100,000 population",Normal value,,18.0
1982,,,,55 to 59,"Rate per 100,000 population",Normal value,,19.9
1982,,,,60 to 64,"Rate per 100,000 population",Normal value,,17.5
1982,,,,65 to 69,"Rate per 100,000 population",Normal value,,18.5
1982,,,,70 to 74,"Rate per 100,000 population",Normal value,,19.3
1982,,,,75 to 79,"Rate per 100,000 population",Normal value,,18.8
1982,,,,80 to 84,"Rate per 100,000 population",Normal value,,20.0
1982,,,,85 to 89,"Rate per 100,000 population",Normal value,,18.8
1982,,,,90 and over,"Rate per 100,000 population",Normal value,,11.3
1983,England,East,Female,,"Rate per 100,000 population",Normal value,E12000006,8.7
1983,England,East,Male,,"Rate per 100,000 population",Normal value,E12000006,17.3
1983,England,East,,,"Rate per 100,000 population",Normal value,E12000006,12.7
1983,England,East Midlands,Female,,"Rate per 100,000 population",Normal value,E12000004,8.1
1983,England,East Midlands,Male,,"Rate per 100,000 population",Normal value,E12000004,17.4
1983,England,East Midlands,,,"Rate per 100,000 population",Normal value,E12000004,12.6
1983,England,London,Female,,"Rate per 100,000 population",Normal value,E12000007,11.4
1983,England,London,Male,,"Rate per 100,000 population",Normal value,E12000007,21.4
1983,England,London,,,"Rate per 100,000 population",Normal value,E12000007,16.0
1983,England,North East,Female,,"Rate per 100,000 population",Normal value,E12000001,8.5
1983,England,North East,Male,,"Rate per 100,000 population",Normal value,E12000001,18.5
1983,England,North East,,,"Rate per 100,000 population",Normal value,E12000001,13.1
1983,England,North West,Female,,"Rate per 100,000 population",Normal value,E12000002,9.8
1983,England,North West,Male,,"Rate per 100,000 population",Normal value,E12000002,19.4
1983,England,North West,,,"Rate per 100,000 population",Normal value,E12000002,14.0
1983,England,South East,Female,,"Rate per 100,000 population",Normal value,E12000008,10.5
1983,England,South East,Male,,"Rate per 100,000 population",Normal value,E12000008,16.9
1983,England,South East,,,"Rate per 100,000 population",Normal value,E12000008,13.4
1983,England,South West,Female,,"Rate per 100,000 population",Normal value,E12000009,9.1
1983,England,South West,Male,,"Rate per 100,000 population",Normal value,E12000009,17.9
1983,England,South West,,,"Rate per 100,000 population",Normal value,E12000009,13.2
1983,England,West Midlands,Female,,"Rate per 100,000 population",Normal value,E12000005,8.7
1983,England,West Midlands,Male,,"Rate per 100,000 population",Normal value,E12000005,17.6
1983,England,West Midlands,,,"Rate per 100,000 population",Normal value,E12000005,13.0
1983,England,Yorkshire and The Humber,Female,,"Rate per 100,000 population",Normal value,E12000003,9.7
1983,England,Yorkshire and The Humber,Male,,"Rate per 100,000 population",Normal value,E12000003,20.3
1983,England,Yorkshire and The Humber,,,"Rate per 100,000 population",Normal value,E12000003,14.4
1983,England,,Female,,"Rate per 100,000 population",Normal value,E92000001,9.6
1983,England,,Female,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.4
1983,England,,Female,15 to 19,"Rate per 100,000 population",Normal value,E92000001,2.1
1983,England,,Female,20 to 24,"Rate per 100,000 population",Normal value,E92000001,4.6
1983,England,,Female,25 to 29,"Rate per 100,000 population",Normal value,E92000001,4.9
1983,England,,Female,30 to 34,"Rate per 100,000 population",Normal value,E92000001,5.2
1983,England,,Female,35 to 39,"Rate per 100,000 population",Normal value,E92000001,8.5
1983,England,,Female,40 to 44,"Rate per 100,000 population",Normal value,E92000001,9.0
1983,England,,Female,45 to 49,"Rate per 100,000 population",Normal value,E92000001,11.0
1983,England,,Female,50 to 54,"Rate per 100,000 population",Normal value,E92000001,12.8
1983,England,,Female,55 to 59,"Rate per 100,000 population",Normal value,E92000001,14.7
1983,England,,Female,60 to 64,"Rate per 100,000 population",Normal value,E92000001,13.9
1983,England,,Female,65 to 69,"Rate per 100,000 population",Normal value,E92000001,15.3
1983,England,,Female,70 to 74,"Rate per 100,000 population",Normal value,E92000001,15.8
1983,England,,Female,75 to 79,"Rate per 100,000 population",Normal value,E92000001,14.8
1983,England,,Female,80 to 84,"Rate per 100,000 population",Normal value,E92000001,11.9
1983,England,,Female,85 to 89,"Rate per 100,000 population",Normal value,E92000001,16.4
1983,England,,Female,90 and over,"Rate per 100,000 population",Normal value,E92000001,8.0
1983,England,,Male,,"Rate per 100,000 population",Normal value,E92000001,18.6
1983,England,,Male,10 to 14,"Rate per 100,000 population",Missing value,E92000001,
1983,England,,Male,15 to 19,"Rate per 100,000 population",Normal value,E92000001,5.2
1983,England,,Male,20 to 24,"Rate per 100,000 population",Normal value,E92000001,12.6
1983,England,,Male,25 to 29,"Rate per 100,000 population",Normal value,E92000001,16.7
1983,England,,Male,30 to 34,"Rate per 100,000 population",Normal value,E92000001,18.1
1983,England,,Male,35 to 39,"Rate per 100,000 population",Normal value,E92000001,18.8
1983,England,,Male,40 to 44,"Rate per 100,000 population",Normal value,E92000001,21.1
1983,England,,Male,45 to 49,"Rate per 100,000 population",Normal value,E92000001,21.4
1983,England,,Male,50 to 54,"Rate per 100,000 population",Normal value,E92000001,21.6
1983,England,,Male,55 to 59,"Rate per 100,000 population",Normal value,E92000001,20.9
1983,England,,Male,60 to 64,"Rate per 100,000 population",Normal value,E92000001,21.6
1983,England,,Male,65 to 69,"Rate per 100,000 population",Normal value,E92000001,21.9
1983,England,,Male,70 to 74,"Rate per 100,000 population",Normal value,E92000001,21.4
1983,England,,Male,75 to 79,"Rate per 100,000 population",Normal value,E92000001,29.7
1983,England,,Male,80 to 84,"Rate per 100,000 population",Normal value,E92000001,31.9
1983,England,,Male,85 to 89,"Rate per 100,000 population",Normal value,E92000001,26.7
1983,England,,Male,90 and over,"Rate per 100,000 population",Normal value,E92000001,30.0
1983,England,,,,"Rate per 100,000 population",Normal value,E92000001,13.7
1983,England,,,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.2
1983,England,,,15 to 19,"Rate per 100,000 population",Normal value,E92000001,3.7
1983,England,,,20 to 24,"Rate per 100,000 population",Normal value,E92000001,8.6
1983,England,,,25 to 29,"Rate per 100,000 population",Normal value,E92000001,10.8
1983,England,,,30 to 34,"Rate per 100,000 population",Normal value,E92000001,11.7
1983,England,,,35 to 39,"Rate per 100,000 population",Normal value,E92000001,13.7
1983,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,15.1
1983,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,16.2
1983,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,17.2
1983,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,17.7
1983,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,17.5
1983,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,18.3
1983,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,18.2
1983,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,20.4
1983,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,18.1
1983,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,18.9
1983,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,12.3
1983,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,9.5
