Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2013,United Kingdom,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,K02000001,8.791893031566659
2014,United Kingdom,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.386526073995244
2015,United Kingdom,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.378018168996759
2016,United Kingdom,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,K02000001,8.508018845949106
2017,United Kingdom,Female,35 to 49,,,"Rate per 100,000 population",Undefined,Units,K02000001,7.053450279538969
2000,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.712374767642352
2001,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.447519383556342
2002,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.719712457576535
2003,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,4.162662366455457
2004,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,4.916052969951782
2005,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,5.669368411810966
2006,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,4.961756273929082
2007,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,5.5894654844144345
2008,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.315485543602049
2009,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.578418077137285
2010,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.5015107226604885
2011,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.551312155899045
2012,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,7.05968037232148
2013,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.70863183595411
2014,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,7.644390731476766
2015,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.731727271350517
2016,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.7195846217646364
2017,United Kingdom,,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,5.846876254156965
2000,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,4.219704907277956
2001,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,5.115160963294982
2002,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,5.767520597452783
2003,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,6.180030467550206
2004,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,7.385384477184615
2005,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,8.230927663391011
2006,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,7.180551708831426
2007,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,8.752294943863701
2008,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.082164467260071
2009,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.85066606350096
2010,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.520348811344412
2011,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,9.922391096050152
2012,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,10.361940837181596
2013,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,10.01949183228451
2014,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,11.136165574159559
2015,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,10.156861830513241
2016,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,10.099302051852607
2017,United Kingdom,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,8.733604494068004
2000,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.2423476721607551
2001,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.8219023345281176
2002,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.7261518839145786
2003,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.1991981009454484
2004,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.513314048457439
2005,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.1724279125701003
2006,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.7992955954356216
2007,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.510898645244636
2008,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.618892320923371
2009,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.388353999074084
2010,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.557528180829331
2011,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.267481324462435
2012,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.8458133108897368
2013,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.4898077285349722
2014,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,4.254464351259255
2015,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.4095364735164257
2016,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.4445676512281898
2017,United Kingdom,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,K02000001,3.0354152329467765
2000,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.39751618992120263
2001,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.3840885759467944
2002,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.4878133100285827
2003,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.5268983726849139
2004,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.6387684711422206
2005,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.8424350992159737
2006,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.911515842559669
2007,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.9134764357463241
2008,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.8793525297001317
2009,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.9630825631816912
2010,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.0523518748964091
2011,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.0326838707974786
2012,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.3559702262145756
2013,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.5990167304761183
2014,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.8410037292598875
2015,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.3952085953117372
2016,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.6082498136757948
2017,United Kingdom,,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.2094095062256232
2000,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.8510447347796453
2001,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.6872981698013403
2002,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.9560465161916541
2003,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.0194082906735829
2004,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.0811642271260664
2005,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.553367895769014
2006,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.4186934746832947
2007,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.5402507812625885
2008,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.438078652696583
2009,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.8114145381413709
2010,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.877677900040381
2011,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.0700804161551662
2012,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.211094653035854
2013,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.642133258392826
2014,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.879473227611269
2015,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.4751165113499325
2016,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,2.611942735021208
2017,United Kingdom,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,1.760268646333241
2000,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.07366197624032957
2001,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.16530710754439598
2002,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.1466508161576203
2003,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.164607397639347
2004,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.31022243130808574
2005,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.30937756146422213
2006,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.5277052536879319
2007,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.43455375946037117
2008,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.4478412707227352
2009,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.3005982967039574
2010,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.40098614697467283
2011,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.20616130232094676
2012,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.6664762766103149
2013,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.7496889605692942
2014,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.9893103421864907
2015,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.5032325615370861
2016,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.774702552954793
2017,United Kingdom,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,K02000001,0.7497388537166162
2000,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,257.12875676489534
2001,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,293.6560342167347
2002,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,310.3115626862281
2003,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,340.9011092762018
2004,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,388.1176053062726
2005,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,419.3046851207745
2006,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,408.57969763515655
2007,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,436.6387140432494
2008,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,416.8939998041438
2009,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,420.35070844585846
2010,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,418.0548387786325
2011,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,429.6437568666684
2012,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,455.3493413723836
2013,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,453.8532784672496
2014,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,462.4657145139672
2015,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,445.5692488262911
2016,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,358.8431490340908
2017,United Kingdom,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,K02000001,284.64920277963495
2000,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,4.5578639688771405
2001,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,6.359961996846052
2002,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,8.341962260777729
2003,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,9.682142385623507
2004,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,9.851068715536936
2005,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,9.674604706508429
2006,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,8.686275562584301
2007,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,7.9716818141380115
2008,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,7.629257918594679
2009,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,6.392049479297626
2010,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,5.885220823212113
2011,United Kingdom,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,K02000001,5.402607196179301
