Year,Units,Country,Region,Age,Contraceptive category,Main method of use,GeoCode,Value
2015,Percent,England,North East,20 to 24,Long acting reversible contraceptives,,E12000001,40.0
2015,Percent,England,North East,25 to 34,Long acting reversible contraceptives,,E12000001,46.0
2015,Percent,England,North East,35 to 44,Long acting reversible contraceptives,,E12000001,56.0
2015,Percent,England,North East,45 and over,Long acting reversible contraceptives,,E12000001,52.0
2015,Percent,England,North East,,Long acting reversible contraceptives,IU device,E12000001,4.0
2015,Percent,England,North East,Under 16,Long acting reversible contraceptives,IU device,E12000001,0.0
2015,Percent,England,North East,16 to 17,Long acting reversible contraceptives,IU device,E12000001,1.0
2015,Percent,England,North East,18 to 19,Long acting reversible contraceptives,IU device,E12000001,2.0
2015,Percent,England,North East,20 to 24,Long acting reversible contraceptives,IU device,E12000001,3.0
2015,Percent,England,North East,25 to 34,Long acting reversible contraceptives,IU device,E12000001,7.0
2015,Percent,England,North East,35 to 44,Long acting reversible contraceptives,IU device,E12000001,7.0
2015,Percent,England,North East,45 and over,Long acting reversible contraceptives,IU device,E12000001,4.0
2015,Percent,England,North East,,Long acting reversible contraceptives,IU system,E12000001,8.0
2015,Percent,England,North East,Under 16,Long acting reversible contraceptives,IU system,E12000001,0.0
2015,Percent,England,North East,16 to 17,Long acting reversible contraceptives,IU system,E12000001,1.0
2015,Percent,England,North East,18 to 19,Long acting reversible contraceptives,IU system,E12000001,2.0
2015,Percent,England,North East,20 to 24,Long acting reversible contraceptives,IU system,E12000001,4.0
2015,Percent,England,North East,25 to 34,Long acting reversible contraceptives,IU system,E12000001,9.0
2015,Percent,England,North East,35 to 44,Long acting reversible contraceptives,IU system,E12000001,21.0
2015,Percent,England,North East,45 and over,Long acting reversible contraceptives,IU system,E12000001,32.0
2015,Percent,England,North East,,Long acting reversible contraceptives,Implant,E12000001,17.0
2015,Percent,England,North East,Under 16,Long acting reversible contraceptives,Implant,E12000001,26.0
2015,Percent,England,North East,16 to 17,Long acting reversible contraceptives,Implant,E12000001,21.0
2015,Percent,England,North East,18 to 19,Long acting reversible contraceptives,Implant,E12000001,18.0
2015,Percent,England,North East,20 to 24,Long acting reversible contraceptives,Implant,E12000001,17.0
2015,Percent,England,North East,25 to 34,Long acting reversible contraceptives,Implant,E12000001,17.0
2015,Percent,England,North East,35 to 44,Long acting reversible contraceptives,Implant,E12000001,13.0
2015,Percent,England,North East,45 and over,Long acting reversible contraceptives,Implant,E12000001,8.0
2015,Percent,England,North East,,Long acting reversible contraceptives,Injectable contraceptive,E12000001,15.0
2015,Percent,England,North East,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000001,12.0
2015,Percent,England,North East,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000001,17.0
2015,Percent,England,North East,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000001,17.0
2015,Percent,England,North East,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000001,16.0
2015,Percent,England,North East,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000001,13.0
2015,Percent,England,North East,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000001,15.0
2015,Percent,England,North East,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000001,8.0
2015,Percent,England,North East,,User dependent methods,,E12000001,56.0
2015,Percent,England,North East,Under 16,User dependent methods,,E12000001,61.0
2015,Percent,England,North East,16 to 17,User dependent methods,,E12000001,60.0
2015,Percent,England,North East,18 to 19,User dependent methods,,E12000001,61.0
2015,Percent,England,North East,20 to 24,User dependent methods,,E12000001,60.0
2015,Percent,England,North East,25 to 34,User dependent methods,,E12000001,54.0
2015,Percent,England,North East,35 to 44,User dependent methods,,E12000001,44.0
2015,Percent,England,North East,45 and over,User dependent methods,,E12000001,48.0
2015,Percent,England,North East,,User dependent methods,Oral contraceptives,E12000001,42.0
2015,Percent,England,North East,Under 16,User dependent methods,Oral contraceptives,E12000001,43.0
2015,Percent,England,North East,16 to 17,User dependent methods,Oral contraceptives,E12000001,45.0
2015,Percent,England,North East,18 to 19,User dependent methods,Oral contraceptives,E12000001,49.0
2015,Percent,England,North East,20 to 24,User dependent methods,Oral contraceptives,E12000001,48.0
2015,Percent,England,North East,25 to 34,User dependent methods,Oral contraceptives,E12000001,40.0
2015,Percent,England,North East,35 to 44,User dependent methods,Oral contraceptives,E12000001,30.0
2015,Percent,England,North East,45 and over,User dependent methods,Oral contraceptives,E12000001,30.0
2015,Percent,England,North East,,User dependent methods,Male condom,E12000001,12.0
2015,Percent,England,North East,Under 16,User dependent methods,Male condom,E12000001,17.0
2015,Percent,England,North East,16 to 17,User dependent methods,Male condom,E12000001,14.0
2015,Percent,England,North East,18 to 19,User dependent methods,Male condom,E12000001,11.0
2015,Percent,England,North East,20 to 24,User dependent methods,Male condom,E12000001,11.0
2015,Percent,England,North East,25 to 34,User dependent methods,Male condom,E12000001,12.0
2015,Percent,England,North East,35 to 44,User dependent methods,Male condom,E12000001,12.0
2015,Percent,England,North East,45 and over,User dependent methods,Male condom,E12000001,16.0
2015,Percent,England,North East,,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,Under 16,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,16 to 17,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,18 to 19,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,20 to 24,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,25 to 34,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,35 to 44,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,45 and over,User dependent methods,Female condom,E12000001,0.0
2015,Percent,England,North East,,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,Under 16,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,16 to 17,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,18 to 19,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,20 to 24,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,25 to 34,User dependent methods,Contraceptive patch,E12000001,1.0
2015,Percent,England,North East,35 to 44,User dependent methods,Contraceptive patch,E12000001,0.0
2015,Percent,England,North East,45 and over,User dependent methods,Contraceptive patch,E12000001,0.0
2015,Percent,England,North East,,User dependent methods,Natural family planning,E12000001,0.0
2015,Percent,England,North East,Under 16,User dependent methods,Natural family planning,E12000001,0.0
2015,Percent,England,North East,16 to 17,User dependent methods,Natural family planning,E12000001,0.0
2015,Percent,England,North East,18 to 19,User dependent methods,Natural family planning,E12000001,0.0
2015,Percent,England,North East,20 to 24,User dependent methods,Natural family planning,E12000001,0.0
2015,Percent,England,North East,25 to 34,User dependent methods,Natural family planning,E12000001,1.0
2015,Percent,England,North East,35 to 44,User dependent methods,Natural family planning,E12000001,1.0
2015,Percent,England,North East,45 and over,User dependent methods,Natural family planning,E12000001,2.0
2015,Percent,England,North East,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,0.0
2015,Percent,England,North East,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000001,1.0
2015,Thousands,England,North West,,,,E12000002,177.32
2015,Thousands,England,North West,Under 16,,,E12000002,6.125
2015,Thousands,England,North West,16 to 17,,,E12000002,17.32
2015,Thousands,England,North West,18 to 19,,,E12000002,24.015
2015,Thousands,England,North West,20 to 24,,,E12000002,50.48
2015,Thousands,England,North West,25 to 34,,,E12000002,48.815
2015,Thousands,England,North West,35 to 44,,,E12000002,21.61
2015,Thousands,England,North West,45 and over,,,E12000002,8.95
2015,Thousands,England,North West,,Long acting reversible contraceptives,,E12000002,66.095
2015,Thousands,England,North West,Under 16,Long acting reversible contraceptives,,E12000002,1.695
2015,Thousands,England,North West,16 to 17,Long acting reversible contraceptives,,E12000002,4.83
2015,Thousands,England,North West,18 to 19,Long acting reversible contraceptives,,E12000002,6.875
2015,Thousands,England,North West,20 to 24,Long acting reversible contraceptives,,E12000002,16.475
2015,Thousands,England,North West,25 to 34,Long acting reversible contraceptives,,E12000002,20.83
2015,Thousands,England,North West,35 to 44,Long acting reversible contraceptives,,E12000002,11.16
2015,Thousands,England,North West,45 and over,Long acting reversible contraceptives,,E12000002,4.23
2015,Thousands,England,North West,,Long acting reversible contraceptives,IU device,E12000002,9.03
2015,Thousands,England,North West,Under 16,Long acting reversible contraceptives,IU device,E12000002,0.015
2015,Thousands,England,North West,16 to 17,Long acting reversible contraceptives,IU device,E12000002,0.1
2015,Thousands,England,North West,18 to 19,Long acting reversible contraceptives,IU device,E12000002,0.3
2015,Thousands,England,North West,20 to 24,Long acting reversible contraceptives,IU device,E12000002,1.59
2015,Thousands,England,North West,25 to 34,Long acting reversible contraceptives,IU device,E12000002,4.125
2015,Thousands,England,North West,35 to 44,Long acting reversible contraceptives,IU device,E12000002,2.345
2015,Thousands,England,North West,45 and over,Long acting reversible contraceptives,IU device,E12000002,0.545
2015,Thousands,England,North West,,Long acting reversible contraceptives,IU system,E12000002,10.67
2015,Thousands,England,North West,Under 16,Long acting reversible contraceptives,IU system,E12000002,0.0
2015,Thousands,England,North West,16 to 17,Long acting reversible contraceptives,IU system,E12000002,0.05
2015,Thousands,England,North West,18 to 19,Long acting reversible contraceptives,IU system,E12000002,0.205
