Year,Series,Country,Ethnicity,Sex,Type (wasted or overweight),BMI Classifications,IMD Deciles (England),IMD Quintiles,Urban or rural,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2010/11,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.253991291727141
2010/11,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.407497962510187
2010/11,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.149253731343284
2010/11,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.488334237655996
2010/11,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.32555615843733
2010/11,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.325019749463943
2010/11,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.43483463271449
2010/11,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.57131727680967
2010/11,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.29348272869822
2010/11,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.35440462696544
2010/11,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.11130905986713
2010/11,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.12849472319941
2010/11,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.22821221272677
2010/11,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.41659819227609
2010/11,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.99112518229524
2010/11,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.14285714285714
2010/11,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.55737704918033
2010/11,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.46116739025567
2010/11,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.52904393615271
2010/11,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.54550775534094
2010/11,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.78105781057811
2010/11,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.90270752752157
2010/11,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.6609151132337
2010/11,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.30436461954423
2010/11,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.94897959183673
2010/11,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.58345428156749
2010/11,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.01222493887531
2010/11,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.80597014925373
2010/11,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.99945740640261
2010/11,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.89853499728703
2010/11,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.22728811646541
2011/12,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.28673095766077
2011/12,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.250820377642692
2011/12,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.324298467144556
2011/12,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.373246974229492
2011/12,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.289017341040462
2011/12,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.255425425236032
2011/12,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.251944135851452
2011/12,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.227285326237596
2011/12,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.161152715897241
2011/12,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.12987012987013
2011/12,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.17726724810324
2011/12,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.06453132359868
2011/12,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.64354644149578
2011/12,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.17939168218498
2011/12,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.197044334975369
2011/12,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.92539039907461
2011/12,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.321822007674217
2011/12,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.330396475770925
2011/12,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.429184549356223
2011/12,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.149655791679138
2011/12,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.585802894555479
2011/12,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.333518621456365
2011/12,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.200937709310114
2011/12,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.37400654511454
2011/12,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.275322051022986
2011/12,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.46107300637753
2011/12,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.40096293506913
2011/12,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.52395658199264
2011/12,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.50646321047287
2011/12,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.27613832268533
2011/12,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.05263655800049
2011/12,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.12617044913506
2011/12,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.45700981207384
2011/12,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.03569895111329
2011/12,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.05194805194805
2011/12,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.48089059065447
2011/12,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.02637776731041
2011/12,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.66948130277443
2011/12,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.90068280571074
2011/12,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.23645320197044
2011/12,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.22961249277039
2011/12,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.8429261047159
2011/12,WHO Child Growth Standards,England,Bangladeshi,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.59030837004405
2011/12,WHO Child Growth Standards,England,Chinese,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.94277539341917
2011/12,WHO Child Growth Standards,England,Any other Asian background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.75217000897935
2011/12,WHO Child Growth Standards,England,Black - African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,4.68642315644383
2011/12,WHO Child Growth Standards,England,Black - Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.4491384102279
2011/12,WHO Child Growth Standards,England,Any other Black background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.43000669792364
2011/12,WHO Child Growth Standards,England,Any other Ethnic group,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,8.41514726507714
2011/12,WHO Child Growth Standards,England,Not stated / Invalid,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.17580197019449
2012/13,WHO Child Growth Standards,England,,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.263015960740706
2012/13,WHO Child Growth Standards,England,,Male,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.227193861182587
2012/13,WHO Child Growth Standards,England,,Female,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.300076543226602
2012/13,WHO Child Growth Standards,England,,,Wasted,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,0.331735604111432
2012/13,WHO Child Growth Standards,England,,,Wasted,,,2,,Undefined,Units,Percentage (%),E92000001,0.288879718104187
2012/13,WHO Child Growth Standards,England,,,Wasted,,,3,,Undefined,Units,Percentage (%),E92000001,0.216376061595052
2012/13,WHO Child Growth Standards,England,,,Wasted,,,4,,Undefined,Units,Percentage (%),E92000001,0.21353418488178
2012/13,WHO Child Growth Standards,England,,,Wasted,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,0.233152827918171
2012/13,WHO Child Growth Standards,England,White - British,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.152911808249673
2012/13,WHO Child Growth Standards,England,White - Irish,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.0
2012/13,WHO Child Growth Standards,England,Any other White background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.162683018395695
2012/13,WHO Child Growth Standards,England,White and Black Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.998662505572893
2012/13,WHO Child Growth Standards,England,White and Black African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,1.55758983467687
2012/13,WHO Child Growth Standards,England,White and Asian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.772753291356611
2012/13,WHO Child Growth Standards,England,Any other Mixed background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.469483568075117
2012/13,WHO Child Growth Standards,England,Indian,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.642398286937902
2012/13,WHO Child Growth Standards,England,Pakistani,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.292295101134105
2012/13,WHO Child Growth Standards,England,Bangladeshi,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.144927536231884
2012/13,WHO Child Growth Standards,England,Chinese,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.409074005206396
2012/13,WHO Child Growth Standards,England,Any other Asian background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.160685591858597
2012/13,WHO Child Growth Standards,England,Black - African,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.427872860635697
2012/13,WHO Child Growth Standards,England,Black - Caribbean,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.200803212851406
2012/13,WHO Child Growth Standards,England,Any other Black background,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.289795073483751
2012/13,WHO Child Growth Standards,England,Any other Ethnic group,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.543251149185123
2012/13,WHO Child Growth Standards,England,Not stated / Invalid,,Wasted,,,,,Undefined,Units,Percentage (%),E92000001,0.228183289553981
2012/13,WHO Child Growth Standards,England,,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.349338464919
2012/13,WHO Child Growth Standards,England,,Male,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.31494176111253
2012/13,WHO Child Growth Standards,England,,Female,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.38492437122787
2012/13,WHO Child Growth Standards,England,,,Overweight,,,1 (Most deprived),,Undefined,Units,Percentage (%),E92000001,8.23984222968119
2012/13,WHO Child Growth Standards,England,,,Overweight,,,2,,Undefined,Units,Percentage (%),E92000001,7.09183835433796
2012/13,WHO Child Growth Standards,England,,,Overweight,,,3,,Undefined,Units,Percentage (%),E92000001,6.07836419697434
2012/13,WHO Child Growth Standards,England,,,Overweight,,,4,,Undefined,Units,Percentage (%),E92000001,5.14423263578833
2012/13,WHO Child Growth Standards,England,,,Overweight,,,5 (Least deprived),,Undefined,Units,Percentage (%),E92000001,4.1873495788207
2012/13,WHO Child Growth Standards,England,White - British,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.91871359564282
2012/13,WHO Child Growth Standards,England,White - Irish,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.19480519480519
2012/13,WHO Child Growth Standards,England,Any other White background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.67513452634213
2012/13,WHO Child Growth Standards,England,White and Black Caribbean,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.64155149353544
2012/13,WHO Child Growth Standards,England,White and Black African,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,5.8204672769504
2012/13,WHO Child Growth Standards,England,White and Asian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,9.95993131081855
2012/13,WHO Child Growth Standards,England,Any other Mixed background,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,6.10328638497653
2012/13,WHO Child Growth Standards,England,Indian,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,7.124781000584
2012/13,WHO Child Growth Standards,England,Pakistani,,Overweight,,,,,Undefined,Units,Percentage (%),E92000001,10.5460072489185
